Total Nacional,Comunidades y Ciudades Autnomas,Provincias,Rgimen y estado,Periodo,Total
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2021M06,1.153
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2021M05,1.148
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2021M04,1.056
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2021M03,1.084
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2021M02,855
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2021M01,936
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2020M12,859
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2020M11,939
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2020M10,853
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2020M09,864
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2020M08,705
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2020M07,639
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2020M06,523
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2020M05,432
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2020M04,513
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2020M03,746
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2020M02,924
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2020M01,983
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2019M12,771
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2019M11,796
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2019M10,938
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2019M09,752
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2019M08,825
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2019M07,1.049
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2019M06,909
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2019M05,1.070
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2019M04,840
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2019M03,852
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2019M02,862
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2019M01,1.082
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2018M12,699
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2018M11,984
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2018M10,983
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2018M09,811
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2018M08,962
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2018M07,973
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2018M06,939
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2018M05,898
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2018M04,818
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2018M03,769
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2018M02,811
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2018M01,1.019
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2017M12,726
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2017M11,930
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2017M10,760
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2017M09,772
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2017M08,894
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2017M07,1.028
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2017M06,854
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2017M05,961
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2017M04,648
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2017M03,804
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2017M02,705
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2017M01,875
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2016M12,733
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2016M11,793
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2016M10,729
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2016M09,727
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2016M08,850
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2016M07,748
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2016M06,718
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2016M05,674
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2016M04,615
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2016M03,577
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2016M02,583
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2016M01,626
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2015M12,616
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2015M11,553
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2015M10,576
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2015M09,647
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2015M08,560
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2015M07,706
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2015M06,572
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2015M05,667
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2015M04,526
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2015M03,468
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2015M02,560
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2015M01,638
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2014M12,560
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2014M11,552
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2014M10,570
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2014M09,428
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2014M08,579
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2014M07,650
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2014M06,551
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2014M05,543
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2014M04,500
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2014M03,505
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2014M02,510
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2014M01,665
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2013M12,520
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2013M11,545
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2013M10,453
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2013M09,546
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2013M08,610
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2013M07,652
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2013M06,533
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2013M05,750
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2013M04,492
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2013M03,382
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2013M02,782
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2013M01,779
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2012M12,453
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2012M11,599
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2012M10,724
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2012M09,500
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2012M08,681
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2012M07,549
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2012M06,518
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2012M05,447
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2012M04,414
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2012M03,450
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2012M02,720
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2012M01,709
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2011M12,391
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2011M11,646
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2011M10,381
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2011M09,487
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2011M08,630
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2011M07,547
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2011M06,368
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2011M05,520
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2011M04,477
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2011M03,482
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2011M02,761
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2011M01,619
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2010M12,555
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2010M11,529
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2010M10,420
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2010M09,545
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2010M08,704
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2010M07,769
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2010M06,598
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2010M05,563
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2010M04,597
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2010M03,586
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2010M02,668
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2010M01,667
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2009M12,490
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2009M11,631
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2009M10,488
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2009M09,506
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2009M08,594
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2009M07,567
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2009M06,507
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2009M05,440
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2009M04,443
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2009M03,502
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2009M02,419
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2009M01,594
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2008M12,411
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2008M11,503
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2008M10,564
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2008M09,626
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2008M08,656
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2008M07,785
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2008M06,643
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2008M05,806
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2008M04,970
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2008M03,817
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2008M02,1.014
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2008M01,1.152
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2007M12,802
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2007M11,1.090
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2007M10,1.185
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2007M09,1.233
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2007M08,1.453
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2007M07,1.397
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2007M06,1.639
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2007M05,1.857
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2007M04,1.664
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2007M03,1.823
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2007M02,1.823
Total Nacional,09 Catalua,43 Tarragona,Vivienda libre,2007M01,2.126
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2023M04,26
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2023M03,22
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2023M02,32
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2023M01,44
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2022M12,31
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2022M11,30
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2022M10,31
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2022M09,40
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2022M08,14
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2022M07,23
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2022M06,39
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2022M05,24
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2022M04,26
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2022M03,22
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2022M02,18
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2022M01,19
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2021M12,24
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2021M11,57
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2021M10,23
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2021M09,37
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2021M08,29
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2021M07,22
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2021M06,23
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2021M05,31
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2021M04,17
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2021M03,20
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2021M02,20
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2021M01,28
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2020M12,27
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2020M11,25
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2020M10,22
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2020M09,21
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2020M08,17
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2020M07,18
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2020M06,16
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2020M05,11
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2020M04,18
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2020M03,18
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2020M02,36
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2020M01,29
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2019M12,20
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2019M11,23
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2019M10,36
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2019M09,21
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2019M08,21
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2019M07,35
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2019M06,26
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2019M05,36
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2019M04,24
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2019M03,29
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2019M02,29
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2019M01,35
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2018M12,20
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2018M11,28
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2018M10,21
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2018M09,26
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2018M08,23
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2018M07,28
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2018M06,27
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2018M05,33
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2018M04,34
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2018M03,17
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2018M02,19
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2018M01,25
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2017M12,32
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2017M11,24
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2017M10,21
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2017M09,17
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2017M08,30
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2017M07,23
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2017M06,17
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2017M05,26
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2017M04,25
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2017M03,24
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2017M02,27
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2017M01,100
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2016M12,18
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2016M11,19
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2016M10,16
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2016M09,19
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2016M08,24
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2016M07,27
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2016M06,23
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2016M05,15
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2016M04,31
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2016M03,14
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2016M02,11
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2016M01,23
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2015M12,19
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2015M11,19
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2015M10,16
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2015M09,22
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2015M08,15
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2015M07,19
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2015M06,20
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2015M05,16
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2015M04,26
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2015M03,24
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2015M02,29
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2015M01,17
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2014M12,16
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2014M11,18
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2014M10,17
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2014M09,20
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2014M08,14
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2014M07,23
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2014M06,11
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2014M05,25
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2014M04,25
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2014M03,31
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2014M02,15
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2014M01,27
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2013M12,9
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2013M11,12
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2013M10,17
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2013M09,18
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2013M08,15
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2013M07,16
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2013M06,10
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2013M05,32
Total Nacional,09 Catalua,43 Tarragona,Vivienda protegida,2013M04,14
