,Àmbit territorial,Codi territorial,Nom territori,Any,Període,Habitatges,Renda
26686,Municipi,43123,Reus,2011,gener-desembre,2615,435.01
26688,Municipi,8179,Rellinars,2011,gener-desembre,8,568.75
26690,Municipi,8178,Rajadell,2011,gener-desembre,17,416.59
26693,Municipi,17142,Quart,2011,gener-desembre,25,572.0
26695,Municipi,8175,Puig-reig,2011,gener-desembre,43,386.05
26696,Municipi,43119,Puigpelat,2011,gener-desembre,11,425.45
26697,Municipi,8174,Puigdàlber,2011,gener-desembre,6,436.67
26698,Municipi,17141,Puigcerdà,2011,gener-desembre,163,500.89
26700,Municipi,17139,"Preses, les",2011,gener-desembre,27,238.89
26701,Municipi,8172,Premià de Mar,2011,gener-desembre,689,673.36
26702,Municipi,8230,Premià de Dalt,2011,gener-desembre,125,880.2
26706,Municipi,8171,Prats de Lluçanès,2011,gener-desembre,18,365.72
26708,Municipi,8169,"Prat de Llobregat, el",2011,gener-desembre,569,630.87
26711,Municipi,25174,"Portella, la",2011,gener-desembre,9,405.56
26712,Municipi,17138,Portbou,2011,gener-desembre,13,396.15
26713,Municipi,17140,"Port de la Selva, el",2011,gener-desembre,18,495.56
26715,Municipi,17137,Porqueres,2011,gener-desembre,26,498.27
26716,Municipi,25172,Ponts,2011,gener-desembre,12,283.0
26719,Municipi,8182,"Pont de Vilomara i Rocafort, el",2011,gener-desembre,80,393.24
26720,Municipi,25173,"Pont de Suert, el",2011,gener-desembre,19,356.84
26721,Municipi,17135,Pont de Molins,2011,gener-desembre,12,460.0
26723,Municipi,8167,Polinyà,2011,gener-desembre,73,579.77
26724,Municipi,25171,"Pobla de Segur, la",2011,gener-desembre,39,283.56
26725,Municipi,43111,"Pobla de Montornès, la",2011,gener-desembre,18,399.5
26727,Municipi,43109,"Pobla de Mafumet, la",2011,gener-desembre,59,487.27
26729,Municipi,8165,"Pobla de Claramunt, la",2011,gener-desembre,14,375.36
26732,Municipi,8164,"Pla del Penedès, el",2011,gener-desembre,30,399.27
26733,Municipi,43108,"Pla de Santa Maria, el",2011,gener-desembre,21,391.29
26737,Municipi,8163,Pineda de Mar,2011,gener-desembre,712,497.91
26739,Municipi,8161,Piera,2011,gener-desembre,164,501.87
26740,Municipi,43104,"Perelló, el",2011,gener-desembre,6,308.33
26741,Municipi,17132,Peralada,2011,gener-desembre,36,587.42
26742,Municipi,43103,Perafort,2011,gener-desembre,11,460.0
26745,Municipi,25164,Penelles,2011,gener-desembre,6,250.0
26749,Municipi,8159,Parets del Vallès,2011,gener-desembre,217,601.06
26750,Municipi,8158,"Papiol, el",2011,gener-desembre,42,668.05
26751,Municipi,17124,Pals,2011,gener-desembre,9,463.89
26753,Municipi,8905,"Palma de Cervelló, la",2011,gener-desembre,75,582.04
26754,Municipi,8157,Pallejà,2011,gener-desembre,66,683.03
26755,Municipi,43100,"Pallaresos, els",2011,gener-desembre,13,511.54
26756,Municipi,8156,Palau-solità i Plegamans,2011,gener-desembre,149,624.85
26758,Municipi,25158,"Palau d'Anglesola, el",2011,gener-desembre,14,379.0
26759,Municipi,17118,Palamós,2011,gener-desembre,165,508.64
26760,Municipi,17117,Palafrugell,2011,gener-desembre,252,471.56
26761,Municipi,8155,Palafolls,2011,gener-desembre,69,482.35
26765,Municipi,8153,Òrrius,2011,gener-desembre,12,575.25
26770,Municipi,8144,Olvan,2011,gener-desembre,10,315.5
26771,Municipi,17114,Olot,2011,gener-desembre,831,391.22
26772,Municipi,8149,Olost,2011,gener-desembre,6,388.33
26773,Municipi,8148,Olivella,2011,gener-desembre,18,784.17
26775,Municipi,25149,Oliana,2011,gener-desembre,6,290.0
26776,Municipi,8147,Olesa de Montserrat,2011,gener-desembre,311,529.96
26777,Municipi,8146,Olesa de Bonesvalls,2011,gener-desembre,10,572.0
26778,Municipi,8145,Olèrdola,2011,gener-desembre,30,505.9
26779,Municipi,8143,Òdena,2011,gener-desembre,27,449.48
26780,Municipi,43098,Nulles,2011,gener-desembre,13,298.38
26784,Municipi,17111,Navata,2011,gener-desembre,18,589.44
26785,Municipi,8141,Navàs,2011,gener-desembre,85,355.47
26786,Municipi,8140,Navarcles,2011,gener-desembre,102,378.5
26787,Municipi,25025,Naut Aran,2011,gener-desembre,14,684.14
26790,Municipi,43095,"Morell, el",2011,gener-desembre,112,446.11
26791,Municipi,43094,Móra la Nova,2011,gener-desembre,17,311.18
26792,Municipi,43093,Móra d'Ebre,2011,gener-desembre,67,355.81
26793,Municipi,8137,Montseny,2011,gener-desembre,7,457.14
26794,Municipi,43092,Mont-roig del Camp,2011,gener-desembre,140,470.14
26797,Municipi,8136,Montornès del Vallès,2011,gener-desembre,194,539.55
26799,Municipi,8135,Montmeló,2011,gener-desembre,90,561.02
26802,Municipi,8126,Montgat,2011,gener-desembre,154,742.57
26805,Municipi,8131,Montesquiu,2011,gener-desembre,26,372.69
26806,Municipi,25139,Montellà i Martinet,2011,gener-desembre,11,481.36
26807,Municipi,8125,Montcada i Reixac,2011,gener-desembre,431,565.42
26808,Municipi,43088,Montbrió del Camp,2011,gener-desembre,48,422.27
26809,Municipi,43086,Montblanc,2011,gener-desembre,93,388.96
26810,Municipi,17109,Montagut i Oix,2011,gener-desembre,10,385.5
26811,Municipi,8127,Monistrol de Montserrat,2011,gener-desembre,80,362.86
26814,Municipi,8124,Mollet del Vallès,2011,gener-desembre,732,568.12
26816,Municipi,25137,Mollerussa,2011,gener-desembre,281,376.24
26817,Municipi,8123,Molins de Rei,2011,gener-desembre,399,635.41
26818,Municipi,8138,Moià,2011,gener-desembre,177,418.54
26819,Municipi,43084,Miravet,2011,gener-desembre,6,231.67
26820,Municipi,25135,Miralcamp,2011,gener-desembre,6,375.83
26823,Municipi,25134,Menàrguens,2011,gener-desembre,6,425.0
26824,Municipi,8122,Mediona,2011,gener-desembre,20,460.25
26825,Municipi,8121,Mataró,2011,gener-desembre,2836,566.56
26826,Municipi,8120,Matadepera,2011,gener-desembre,101,855.83
26830,Municipi,8119,Masquefa,2011,gener-desembre,80,552.91
26833,Municipi,8118,"Masnou, el",2011,gener-desembre,444,721.56
26834,Municipi,43079,Masllorenç,2011,gener-desembre,7,291.43
26835,Municipi,8117,"Masies de Voltregà, les",2011,gener-desembre,23,437.17
26840,Municipi,8115,Martorelles,2011,gener-desembre,85,469.81
26841,Municipi,8114,Martorell,2011,gener-desembre,294,528.07
26844,Municipi,8113,Manresa,2011,gener-desembre,1859,391.59
26845,Municipi,8112,Manlleu,2011,gener-desembre,315,379.46
26847,Municipi,8110,Malgrat de Mar,2011,gener-desembre,274,513.93
26851,Municipi,17103,Maçanet de la Selva,2011,gener-desembre,49,524.67
26852,Municipi,17102,Maçanet de Cabrenys,2011,gener-desembre,11,462.73
26854,Municipi,17095,Lloret de Mar,2011,gener-desembre,506,470.22
26855,Municipi,43074,Llorenç del Penedès,2011,gener-desembre,27,451.67
26856,Municipi,17094,Llívia,2011,gener-desembre,32,463.19
26857,Municipi,8106,Llinars del Vallès,2011,gener-desembre,129,554.27
26858,Municipi,8108,Lliçà de Vall,2011,gener-desembre,43,706.7
26859,Municipi,8107,Lliçà d'Amunt,2011,gener-desembre,41,724.63
26861,Municipi,17093,Llers,2011,gener-desembre,11,582.82
26862,Municipi,25120,Lleida,2011,gener-desembre,2142,407.73
26865,Municipi,17092,Llançà,2011,gener-desembre,68,441.15
26868,Municipi,17089,Llagostera,2011,gener-desembre,132,440.38
26869,Municipi,8105,"Llagosta, la",2011,gener-desembre,134,528.92
26871,Municipi,17088,Lladó,2011,gener-desembre,8,389.38
26873,Municipi,25122,Linyola,2011,gener-desembre,11,352.36
26875,Municipi,25119,Juneda,2011,gener-desembre,16,363.63
26879,Municipi,17086,"Jonquera, la",2011,gener-desembre,150,474.2
26884,Municipi,8102,Igualada,2011,gener-desembre,725,400.1
26885,Municipi,17083,Hostalric,2011,gener-desembre,49,442.92
26886,Municipi,8162,"Hostalets de Pierola, els",2011,gener-desembre,37,465.0
26887,Municipi,8101,"Hospitalet de Llobregat, l'",2011,gener-desembre,4689,589.26
26888,Municipi,43071,Horta de Sant Joan,2011,gener-desembre,8,307.25
26889,Municipi,8100,Gurb,2011,gener-desembre,7,542.86
26890,Municipi,25110,Guissona,2011,gener-desembre,181,339.03
26894,Municipi,8099,Guardiola de Berguedà,2011,gener-desembre,16,320.31
26896,Municipi,8097,Gualba,2011,gener-desembre,11,483.18
26897,Municipi,8096,Granollers,2011,gener-desembre,1034,550.69
26899,Municipi,8094,"Granada, la",2011,gener-desembre,31,414.13
26905,Municipi,8092,Gironella,2011,gener-desembre,51,344.35
26906,Municipi,17079,Girona,2011,gener-desembre,2887,529.37
26910,Municipi,8091,Gelida,2011,gener-desembre,105,492.43
26911,Municipi,8089,Gavà,2011,gener-desembre,406,736.18
26912,Municipi,17077,Garriguella,2011,gener-desembre,12,540.83
26913,Municipi,17076,Garrigoles,2011,gener-desembre,6,545.83
26915,Municipi,8088,"Garriga, la",2011,gener-desembre,303,593.66
26917,Municipi,43064,Gandesa,2011,gener-desembre,24,316.92
26919,Municipi,25096,"Fuliola, la",2011,gener-desembre,18,379.72
26921,Municipi,8086,"Franqueses del Vallès, les",2011,gener-desembre,449,532.0
26922,Municipi,17074,Fortià,2011,gener-desembre,8,463.25
26923,Municipi,17073,Fornells de la Selva,2011,gener-desembre,13,598.46
26924,Municipi,17902,Forallac,2011,gener-desembre,20,416.95
26926,Municipi,8085,Font-rubí,2011,gener-desembre,9,516.67
26929,Municipi,8084,Fonollosa,2011,gener-desembre,6,545.83
26930,Municipi,8083,Folgueroles,2011,gener-desembre,27,489.93
26931,Municipi,8081,Fogars de Montclús,2011,gener-desembre,6,400.0
26934,Municipi,43060,Flix,2011,gener-desembre,9,331.67
26935,Municipi,17067,Flaçà,2011,gener-desembre,10,512.5
26937,Municipi,17066,Figueres,2011,gener-desembre,1619,453.4
26939,Municipi,8134,Figaró-Montmany,2011,gener-desembre,18,434.78
26942,Municipi,43055,Falset,2011,gener-desembre,38,355.29
26944,Municipi,25086,Esterri d'Àneu,2011,gener-desembre,6,352.33
26947,Municipi,8254,"Esquirol, l'",2011,gener-desembre,19,399.68
26949,Municipi,17065,Esponellà,2011,gener-desembre,6,554.17
26951,Municipi,8077,Esplugues de Llobregat,2011,gener-desembre,635,718.19
26952,Municipi,43054,"Espluga de Francolí, l'",2011,gener-desembre,29,341.72
26954,Municipi,17063,Espinelves,2011,gener-desembre,6,437.5
26955,Municipi,8076,Esparreguera,2011,gener-desembre,215,561.42
26956,Municipi,17062,"Escala, l'",2011,gener-desembre,130,488.64
26958,Municipi,8075,Dosrius,2011,gener-desembre,93,776.27
26959,Municipi,43901,Deltebre,2011,gener-desembre,65,315.78
26961,Municipi,17060,Darnius,2011,gener-desembre,8,345.0
26962,Municipi,43051,Cunit,2011,gener-desembre,154,503.78
26964,Municipi,8074,Cubelles,2011,gener-desembre,245,612.28
26967,Municipi,43050,Creixell,2011,gener-desembre,38,471.71
26969,Municipi,17056,Cornellà del Terri,2011,gener-desembre,16,539.06
26970,Municipi,8073,Cornellà de Llobregat,2011,gener-desembre,1230,611.88
26971,Municipi,17057,Corçà,2011,gener-desembre,9,507.22
26974,Municipi,8072,Corbera de Llobregat,2011,gener-desembre,335,597.32
26976,Municipi,43047,Constantí,2011,gener-desembre,52,409.62
26982,Municipi,8069,Collbató,2011,gener-desembre,15,666.0
26986,Municipi,17051,Cistella,2011,gener-desembre,6,637.0
26987,Municipi,17050,Cervià de Ter,2011,gener-desembre,6,540.83
26989,Municipi,25072,Cervera,2011,gener-desembre,106,325.77
26990,Municipi,8068,Cervelló,2011,gener-desembre,88,639.42
26991,Municipi,8266,Cerdanyola del Vallès,2011,gener-desembre,764,642.72
26993,Municipi,8067,Centelles,2011,gener-desembre,159,442.39
26994,Municipi,17049,Celrà,2011,gener-desembre,85,525.33
26995,Municipi,17189,"Cellera de Ter, la",2011,gener-desembre,6,385.0
26996,Municipi,43043,"Catllar, el",2011,gener-desembre,18,571.67
26997,Municipi,8066,Castellví de Rosanes,2011,gener-desembre,11,597.55
26998,Municipi,8065,Castellví de la Marca,2011,gener-desembre,9,411.78
27000,Municipi,8064,Castellterçol,2011,gener-desembre,40,460.73
27002,Municipi,17048,Castell-Platja d'Aro,2011,gener-desembre,78,502.37
27003,Municipi,17047,Castelló d'Empúries,2011,gener-desembre,158,461.93
27007,Municipi,8061,Castellgalí,2011,gener-desembre,40,417.63
27009,Municipi,17046,Castellfollit de la Roca,2011,gener-desembre,10,301.0
27010,Municipi,8058,Castellet i la Gornal,2011,gener-desembre,7,636.43
27011,Municipi,8056,Castelldefels,2011,gener-desembre,745,793.93
27012,Municipi,25067,Castelldans,2011,gener-desembre,7,289.71
27013,Municipi,8055,Castellcir,2011,gener-desembre,6,590.0
27014,Municipi,8054,Castellbisbal,2011,gener-desembre,111,617.23
27015,Municipi,8053,Castellbell i el Vilar,2011,gener-desembre,39,498.79
27016,Municipi,8051,Castellar del Vallès,2011,gener-desembre,356,565.4
27020,Municipi,8049,Casserres,2011,gener-desembre,8,344.38
27021,Municipi,17044,Cassà de la Selva,2011,gener-desembre,96,495.77
27023,Municipi,8047,Cardona,2011,gener-desembre,43,277.02
27024,Municipi,8046,Cardedeu,2011,gener-desembre,236,577.51
27026,Municipi,8044,Capellades,2011,gener-desembre,61,375.98
27028,Municipi,8043,Canyelles,2011,gener-desembre,12,647.92
27030,Municipi,8042,Cànoves i Samalús,2011,gener-desembre,11,711.36
27031,Municipi,8041,Canovelles,2011,gener-desembre,195,510.18
27032,Municipi,43907,"Canonja, la",2011,gener-desembre,84,416.95
27033,Municipi,8040,Canet de Mar,2011,gener-desembre,190,547.59
27035,Municipi,17039,Camprodon,2011,gener-desembre,15,417.0
27036,Municipi,17038,Campllong,2011,gener-desembre,7,740.71
27037,Municipi,8039,Campins,2011,gener-desembre,9,455.56
27039,Municipi,17036,Campdevànol,2011,gener-desembre,22,353.36
27041,Municipi,43038,Cambrils,2011,gener-desembre,415,521.77
27043,Municipi,17034,Calonge i Sant Antoni,2011,gener-desembre,96,517.84
27045,Municipi,8038,Callús,2011,gener-desembre,48,354.38
27046,Municipi,8037,Calldetenes,2011,gener-desembre,35,469.31
27047,Municipi,8035,Calella,2011,gener-desembre,646,494.49
27048,Municipi,8032,Caldes d'Estrac,2011,gener-desembre,61,680.98
27049,Municipi,8033,Caldes de Montbui,2011,gener-desembre,395,556.85
27050,Municipi,17033,Caldes de Malavella,2011,gener-desembre,70,566.3
27052,Municipi,43037,Calafell,2011,gener-desembre,339,498.46
27053,Municipi,8031,Calaf,2011,gener-desembre,28,335.39
27054,Municipi,17032,Cadaqués,2011,gener-desembre,41,517.22
27055,Municipi,8030,Cabrils,2011,gener-desembre,85,949.6
27056,Municipi,8029,Cabrera de Mar,2011,gener-desembre,32,808.81
27058,Municipi,43036,Cabra del Camp,2011,gener-desembre,9,401.67
27059,Municipi,8027,"Cabanyes, les",2011,gener-desembre,7,637.86
27060,Municipi,17030,Cabanes,2011,gener-desembre,10,525.4
27064,Municipi,8025,"Bruc, el",2011,gener-desembre,12,546.25
27065,Municipi,17027,Breda,2011,gener-desembre,26,516.46
27067,Municipi,43033,Botarell,2011,gener-desembre,7,467.86
27069,Municipi,25059,Bossòst,2011,gener-desembre,13,469.23
27070,Municipi,8024,Borredà,2011,gener-desembre,6,333.33
27071,Municipi,17026,Borrassà,2011,gener-desembre,12,536.25
27072,Municipi,43031,"Borges del Camp, les",2011,gener-desembre,17,382.35
27073,Municipi,25058,"Borges Blanques, les",2011,gener-desembre,48,356.06
27074,Municipi,17025,Bordils,2011,gener-desembre,29,498.38
27076,Municipi,43030,Bonastre,2011,gener-desembre,10,500.0
27079,Municipi,17023,Blanes,2011,gener-desembre,737,461.39
27081,Municipi,17022,"Bisbal d'Empordà, la",2011,gener-desembre,240,427.53
27082,Municipi,43028,"Bisbal del Penedès, la",2011,gener-desembre,9,455.56
27083,Municipi,8023,Bigues i Riells,2011,gener-desembre,54,692.35
27085,Municipi,17020,Bescanó,2011,gener-desembre,46,554.46
27086,Municipi,17019,Besalú,2011,gener-desembre,49,430.14
27087,Municipi,8022,Berga,2011,gener-desembre,262,363.76
27088,Municipi,43026,Benissanet,2011,gener-desembre,6,300.0
27091,Municipi,25052,Bellvís,2011,gener-desembre,13,415.38
27092,Municipi,25051,Bellver de Cerdanya,2011,gener-desembre,92,560.64
27093,Municipi,43024,Bellvei,2011,gener-desembre,7,454.29
27094,Municipi,25050,Bellpuig,2011,gener-desembre,44,364.8
27096,Municipi,25048,Bell-lloc d'Urgell,2011,gener-desembre,10,331.5
27098,Municipi,17018,Bellcaire d'Empordà,2011,gener-desembre,11,559.09
27100,Municipi,17013,Begur,2011,gener-desembre,29,402.83
27101,Municipi,8020,Begues,2011,gener-desembre,77,829.06
27103,Municipi,17016,Bàscara,2011,gener-desembre,10,427.5
27105,Municipi,8019,Barcelona,2011,gener-desembre,38156,752.86
27106,Municipi,8252,Barberà del Vallès,2011,gener-desembre,427,570.16
27109,Municipi,17015,Banyoles,2011,gener-desembre,327,460.5
27110,Municipi,43020,Banyeres del Penedès,2011,gener-desembre,16,435.0
27111,Municipi,8018,Balsareny,2011,gener-desembre,26,403.15
27112,Municipi,8017,Balenyà,2011,gener-desembre,54,465.96
27113,Municipi,25040,Balaguer,2011,gener-desembre,172,340.37
27115,Municipi,8016,Bagà,2011,gener-desembre,20,376.35
27116,Municipi,8904,Badia del Vallès,2011,gener-desembre,23,281.91
27117,Municipi,8015,Badalona,2011,gener-desembre,2898,619.62
27118,Municipi,8013,Avinyonet del Penedès,2011,gener-desembre,23,462.17
27119,Municipi,17012,Avinyonet de Puigventós,2011,gener-desembre,9,730.56
27120,Municipi,8012,Avinyó,2011,gener-desembre,36,345.44
27121,Municipi,8011,Avià,2011,gener-desembre,23,378.48
27123,Municipi,25034,Artesa de Segre,2011,gener-desembre,47,285.11
27124,Municipi,8010,Artés,2011,gener-desembre,52,465.87
27126,Municipi,17011,"Armentera, l'",2011,gener-desembre,10,427.3
27127,Municipi,8009,Argentona,2011,gener-desembre,166,602.78
27129,Municipi,8007,Arenys de Munt,2011,gener-desembre,138,559.22
27130,Municipi,8006,Arenys de Mar,2011,gener-desembre,282,564.98
27131,Municipi,17009,Arbúcies,2011,gener-desembre,159,380.95
27133,Municipi,43016,"Arboç, l'",2011,gener-desembre,54,424.0
27135,Municipi,25027,Anglesola,2011,gener-desembre,7,419.29
27136,Municipi,17008,Anglès,2011,gener-desembre,43,412.7
27137,Municipi,43014,Amposta,2011,gener-desembre,212,357.63
27138,Municipi,43906,"Ampolla, l'",2011,gener-desembre,40,423.98
27139,Municipi,8005,"Ametlla del Vallès, l'",2011,gener-desembre,61,835.02
27140,Municipi,43013,"Ametlla de Mar, l'",2011,gener-desembre,63,432.06
27141,Municipi,17007,Amer,2011,gener-desembre,6,462.5
27142,Municipi,43012,Altafulla,2011,gener-desembre,91,539.67
27144,Municipi,25023,Alpicat,2011,gener-desembre,15,588.4
27146,Municipi,17006,Alp,2011,gener-desembre,24,484.79
27148,Municipi,25021,Almenar,2011,gener-desembre,12,361.0
27149,Municipi,25019,Almacelles,2011,gener-desembre,52,320.44
27150,Municipi,25016,Alguaire,2011,gener-desembre,16,365.0
27152,Municipi,43009,Alforja,2011,gener-desembre,13,388.85
27154,Municipi,25013,Alfarràs,2011,gener-desembre,13,290.38
27155,Municipi,8003,Alella,2011,gener-desembre,99,860.31
27158,Municipi,43904,"Aldea, l'",2011,gener-desembre,35,337.91
27159,Municipi,43005,Alcover,2011,gener-desembre,55,391.76
27160,Municipi,25012,Alcoletge,2011,gener-desembre,47,379.34
27161,Municipi,25011,Alcarràs,2011,gener-desembre,85,376.56
27162,Municipi,43004,Alcanar,2011,gener-desembre,41,368.07
27163,Municipi,17004,Albons,2011,gener-desembre,6,816.67
27164,Municipi,43002,Albinyana,2011,gener-desembre,9,481.67
27167,Municipi,25007,Albatàrrec,2011,gener-desembre,7,368.57
27171,Municipi,25038,Aitona,2011,gener-desembre,7,378.29
27173,Municipi,43001,Aiguamúrcia,2011,gener-desembre,6,337.5
27174,Municipi,8014,Aiguafreda,2011,gener-desembre,45,529.53
27175,Municipi,17001,Agullana,2011,gener-desembre,16,459.0
27177,Municipi,25003,Agramunt,2011,gener-desembre,29,326.76
27179,Municipi,8001,Abrera,2011,gener-desembre,226,525.69
27181,Municipi,43178,Vinyols i els Arcs,2010,gener-desembre,13,425.38
27184,Municipi,8067,Centelles,2010,gener-desembre,161,465.76
27185,Municipi,17049,Celrà,2010,gener-desembre,52,540.74
27186,Municipi,17189,"Cellera de Ter, la",2010,gener-desembre,15,372.67
27187,Municipi,43043,"Catllar, el",2010,gener-desembre,14,553.21
27188,Municipi,8066,Castellví de Rosanes,2010,gener-desembre,7,549.29
27189,Municipi,8065,Castellví de la Marca,2010,gener-desembre,8,462.14
27191,Municipi,8064,Castellterçol,2010,gener-desembre,19,475.56
27193,Municipi,17048,Castell-Platja d'Aro,2010,gener-desembre,77,571.41
27195,Municipi,17047,Castelló d'Empúries,2010,gener-desembre,183,453.02
27198,Municipi,8062,Castellnou de Bages,2010,gener-desembre,6,840.0
