CODI_10,NOM_ENS,ANY,TOTAL,HOMES,DONES
1707890004,Ajuntament de Ger,2014,432,233,199
4300220002,Ajuntament d'Albinyana,2007,2200,1119,1081
0815420002,Ajuntament de Pacs del Penedès,2021,915,466,449
4315150006,Ajuntament de la Torre de Fontaubella,2006,134,,
0809450006,Ajuntament de la Granada,1994,1276,,
2590620002,Ajuntament de les Valls d'Aguilar,2013,320,167,153
0814190004,Ajuntament de Navàs,2013,6146,3058,3088
1720820002,Ajuntament de la Vall de Bianya,1996,1076,,
0823250006,Ajuntament de Sant Pere de Riudebitlles,1990,2206,,
2507140003,Ajuntament de Cava,2004,58,,
0816290004,Ajuntament dels Hostalets de Pierola,1993,1007,,
2590780001,Ajuntament de Torrefeta i Florejacs,1995,709,,
2520560009,Ajuntament de Sidamon,2002,577,0,0
0803990004,Ajuntament de Campins,2006,363,,
2510390004,Ajuntament de Granyanella,2001,143,,
4308590004,Ajuntament del Molar,2006,302,,
2523470005,Ajuntament de Tremp,2021,5893,2892,3001
0812340003,Ajuntament de Molins de Rei,2006,23374,,
0822510007,Ajuntament de Sant Martí d'Albars,2016,108,,
4315200000,Ajuntament de la Torre de l'Espanyol,2006,714,,
1713280001,Ajuntament de Peralada,2020,1898,,
1706170005,Ajuntament de Das,2017,223,121,102
1702090004,Ajuntament de Bescanó,2000,3187,,
1706560009,Ajuntament d'Esponellà,2001,392,,
2524020002,Ajuntament de Vallfogona de Balaguer,2017,1867,929,938
4312510007,Ajuntament de Riba-roja d'Ebre,2013,1301,696,605
8101730008,Consell Comarcal del Garraf,2014,145886,72251,73635
4300940003,Ajuntament d'Alforja,2003,1393,0,0
2512530008,Ajuntament de Llardecans,2007,554,288,266
4312270005,Ajuntament de Renau,2003,81,0,0
8104020002,Consell Comarcal del Vallès Occidental,2000,717181,,
0813320002,Ajuntament de Montmaneu,2000,194,,
0815680001,Ajuntament de Palau-solità i Plegamans,1991,7479,,
2513510007,Ajuntament de Miralcamp,2012,1432,,
2515170005,Ajuntament d'Olius,2010,841,,
1708900000,Ajuntament de Llagostera,2000,5769,,
1703400000,Ajuntament de Calonge i Sant Antoni,2000,6783,,
1721090004,Ajuntament de Ventalló,2018,854,432,422
1722140003,Ajuntament de Vilafant,1999,3834,,
2520690004,Ajuntament del Soleràs,2001,434,,
0809190004,Ajuntament de Gelida,1999,4270,,
1714320002,Ajuntament de Rabós,2005,177,85,92
8000840003,Diputació de Barcelona,2018,5609350,2733466,2875884
0820550006,Ajuntament de Sant Cugat del Vallès,1994,43373,,
7002010007,Entitat Municipal Descentralitzada de Civís,2003,49,,
2512660009,Ajuntament de Llavorsí,2012,366,,
2521540003,Ajuntament de Talarn,2006,339,,
1709630008,Ajuntament de les Llosses,2007,238,130,108
2525160009,Ajuntament de Vilanova de Segrià,2010,862,,
2519300000,Ajuntament de Sant Llorenç de Morunys,1995,871,,
0806890004,Ajuntament de Cervelló,1998,5238,,
2591230008,Ajuntament de Gimenells i el Pla de la Font,1991,1186,,
1714320002,Ajuntament de Rabós,2012,206,,
2518110007,Ajuntament de Puigverd d'Agramunt,1999,253,,
0821290004,Ajuntament de Sant Feliu Sasserra,2019,602,,
0826130008,Ajuntament de Santa Susanna,1996,1453,,
0822860009,Ajuntament de Sant Martí Sesgueioles,2020,342,,
2505230008,Ajuntament de Bellvís,2000,2173,,
0806200000,Ajuntament de Castellnou de Bages,2018,1319,666,653
0890450006,Ajuntament de Badia del Vallès,2020,13415,,
0806360009,Ajuntament de Castellolí,2017,599,289,310
8102130008,Consell Comarcal del Maresme,2010,430997,,
4309440003,Ajuntament de Móra la Nova,2004,3113,,
0804030008,Ajuntament de Canet de Mar,2009,13548,,
4300560009,Ajuntament d'Alcover,1992,3386,,
4303040003,Ajuntament de Bonastre,1998,328,,
0800570005,Ajuntament de l'Ametlla del Vallès,1998,5041,,
2507070005,Ajuntament de Castellserà,1996,1139,,
1714470005,Ajuntament de Regencós,1998,290,,
8101410007,Consell Comarcal del Berguedà,2007,40479,20156,20323
0827850006,Ajuntament de Taradell,2002,5330,0,0
0810940003,Ajuntament de Lluçà,2002,269,0,0
0809300000,Ajuntament de Gisclareny,1991,32,,
4300380001,Ajuntament de l'Albiol,2004,288,,
0826650006,Ajuntament de Cerdanyola del Vallès,2010,58407,,
4304960009,Ajuntament de Cornudella de Montsant,2004,912,,
2507530008,Ajuntament de Clariana de Cardener,2013,141,73,68
7006450006,Entitat Municipal Descentralitzada de Sorpe,2021,43,,
4302520002,Ajuntament de Benifallet,1992,932,,
7004880001,Entitat Municipal Descentralitzada de Vilac,2011,201,,
1711170005,Ajuntament de Navata,2008,1080,546,534
8100940003,Consell Comarcal del Baix Ebre,1993,65878,,
4301150006,Ajuntament d'Almoster,1999,767,,
0808500000,Ajuntament de Font-rubí,2015,1348,,
1700250006,Ajuntament d'Aiguaviva,2002,571,0,0
2525420002,Ajuntament de Vilanova de la Barca,2006,1122,,
1710610007,Ajuntament de Mollet de Peralada,2005,175,87,88
0818030008,Ajuntament de Ripollet,1994,28249,,
1719970005,Ajuntament de Torroella de Montgrí,2009,11598,,
4314390004,Ajuntament de Savallà del Comtat,2021,53,27,26
4313310007,Ajuntament de Roquetes,2008,7987,4191,3796
0816880001,Ajuntament de Pontons,2007,556,298,258
0825360009,Ajuntament de Santa Maria de Besora,2013,163,82,81
2505390004,Ajuntament de Benavent de Segrià,1992,747,,
0821350006,Ajuntament de Sant Fruitós de Bages,2016,8387,,
4312510007,Ajuntament de Riba-roja d'Ebre,2001,1329,,
0825920002,Ajuntament de Santa Maria de Palautordera,2002,6826,0,0
4315200000,Ajuntament de la Torre de l'Espanyol,2021,598,309,289
0826060009,Ajuntament de Santa Perpètua de Mogoda,2015,25466,,
4315080001,Ajuntament de Tivissa,2009,1815,,
4308460009,Ajuntament de Miravet,1998,806,,
4314760009,Ajuntament de Solivella,1996,658,,
8101080001,Consell Comarcal del Baix Empordà,2005,120302,,
0816880001,Ajuntament de Pontons,1998,299,,
1711170005,Ajuntament de Navata,2002,753,0,0
0823620002,Ajuntament de Sant Quintí de Mediona,1992,1497,,
1715760009,Ajuntament de Sant Andreu Salou,1992,135,,
4305370005,Ajuntament de Duesaigües,2004,191,,
0802070005,Ajuntament de Begues,2013,6590,3274,3316
2502540003,Ajuntament de Naut Aran,1998,1435,,
0814580001,Ajuntament d'Olèrdola,2007,3280,1717,1563
2519300000,Ajuntament de Sant Llorenç de Morunys,2008,1071,552,519
0830890004,Ajuntament de Viver i Serrateix,2008,193,100,93
2590780001,Ajuntament de Torrefeta i Florejacs,2002,653,0,0
0822860009,Ajuntament de Sant Martí Sesgueioles,2012,373,,
1710960009,Ajuntament de Montagut i Oix,1999,781,,
1711690004,Ajuntament d'Osor,1998,480,,
2509250006,Ajuntament de la Floresta,1991,198,,
2523040003,Ajuntament de Torregrossa,2012,2234,,
2501940003,Ajuntament d'Almacelles,1995,5496,,
4309390004,Ajuntament de Móra d'Ebre,1994,4653,,
0824010007,Ajuntament de Sant Sadurní d'Anoia,2018,12866,6322,6544
2590780001,Ajuntament de Torrefeta i Florejacs,2001,649,,
4306070005,Ajuntament de Flix,2016,3677,,
4313460009,Ajuntament del Rourell,2018,384,197,187
1709980001,Ajuntament de Meranges,1993,72,,
4314230008,Ajuntament de Sarral,2003,1481,0,0
2500960009,Ajuntament de l'Albi,1992,776,,
4311290004,Ajuntament de Poboleda,2021,328,165,163
8100170005,Consell Comarcal de l'Alt Camp,1998,34546,,
4301920002,Ajuntament d'Ascó,2009,1608,,
0815550006,Ajuntament de Palafolls,2004,6631,,
4301360009,Ajuntament de l'Ametlla de Mar,1994,4367,,
0801090004,Ajuntament d'Artés,1996,4308,,
2511090004,Ajuntament de Guissona,2005,4874,2650,2224
2513990004,Ajuntament de Montellà i Martinet,1993,526,,
1714110007,Ajuntament de Puigcerdà,1992,6365,,
2523110007,Ajuntament de Torrelameu,1995,588,,
0818100000,Ajuntament de la Roca del Vallès,2003,8362,0,0
2517900000,Ajuntament de Prullans,2004,233,,
4303320002,Ajuntament de Botarell,1995,501,,
2503870005,Ajuntament d'Aitona,2009,2398,,
0817860009,Ajuntament de Rajadell,1993,298,,
1705190004,Ajuntament de Cistella,2015,303,,
1710610007,Ajuntament de Mollet de Peralada,2006,172,,
4312860009,Ajuntament de Riudecols,2018,1186,622,564
1716420002,Ajuntament de Sant Hilari Sacalm,1998,4873,,
0822270005,Ajuntament de Sant Llorenç d'Hortons,2012,2528,,
2504630008,Ajuntament de Belianes,2015,555,,
2518040003,Ajuntament de Puiggròs,2021,265,134,131
1717140003,Ajuntament de Sant Llorenç de la Muga,2014,249,130,119
0802290004,Ajuntament de Berga,2020,16760,,
8102900000,Consell Comarcal del Priorat,2014,9550,4976,4574
0825670005,Ajuntament de Santa Maria de Martorelles,2008,813,416,397
1722400000,Ajuntament de Vilallonga de Ter,2019,398,,
4390390004,Ajuntament de Camarles,2015,3476,,
2512290004,Ajuntament de Linyola,2011,2712,1389,1323
1718510007,Ajuntament de Sant Joan les Fonts,2016,2906,,
2510440003,Ajuntament de Granyena de Segarra,2013,127,60,67
4390440003,Ajuntament de l'Aldea,2007,3927,2083,1844
2503060009,Ajuntament del Pont de Bar,1992,166,,
0821910007,Ajuntament de Vilassar de Mar,2005,18900,9269,9631
0826340003,Ajuntament de Sant Vicenç dels Horts,2012,28084,,
7002760009,Entitat Municipal Descentralitzada de Gessa,2020,165,77,76
4303260009,Ajuntament de Bot,2014,630,327,303
0817510007,Ajuntament de Puig-reig,2005,4197,2042,2155
1702740003,Ajuntament de Breda,2001,3408,,
1722290004,Ajuntament de Vilaür,2017,145,74,71
0807650006,Ajuntament d'Esparreguera,2010,22042,,
4301730008,Ajuntament de l'Argentera,1998,139,,
2524770005,Ajuntament de Vilamòs,2020,178,,
0802720002,Ajuntament de les Cabanyes,2001,569,,
4317850006,Ajuntament de Vinyols i els Arcs,1996,1028,,
4309820002,Ajuntament de Nulles,1995,338,,
1717720002,Ajuntament de Sant Pau de Segúries,2000,655,,
4316520002,Ajuntament de Vilabella,2012,829,,
0801420002,Ajuntament d'Aiguafreda,2017,2514,1204,1310
0807900000,Ajuntament de l'Estany,2001,391,,
1722400000,Ajuntament de Vilallonga de Ter,2004,425,,
0808320002,Ajuntament de Folgueroles,1996,1322,,
2525550006,Ajuntament de Vinaixa,2016,499,,
4300690004,Ajuntament d'Aldover,2017,842,420,422
1721680001,Ajuntament de Viladasens,1990,182,,
0830410007,Ajuntament de Vilobí del Penedès,2021,1128,585,543
0820680001,Ajuntament de Sant Cugat Sesgarrigues,1999,728,,
4300220002,Ajuntament d'Albinyana,1995,1088,,
4312120002,Ajuntament de Rasquera,2014,858,430,428
1723480001,Ajuntament de Biure,1992,205,,
4305740003,Ajuntament de la Febró,2018,42,27,15
1707360009,Ajuntament de Fornells de la Selva,2018,2649,1316,1333
1716160009,Ajuntament de Sant Feliu de Pallerols,2016,1317,,
8102900000,Consell Comarcal del Priorat,1992,9433,,
2503870005,Ajuntament d'Aitona,2016,2523,,
1722720002,Ajuntament de Vilamaniscle,1999,120,,
0801550006,Ajuntament de Badalona,1998,209606,,
2507910007,Ajuntament de Cubells,2013,419,223,196
2508860009,Ajuntament d'Estamariu,2003,125,0,0
1706380001,Ajuntament d'Espinelves,2001,185,,
2500960009,Ajuntament de l'Albi,2017,781,404,377
8101410007,Consell Comarcal del Berguedà,2012,41202,,
2506370005,Ajuntament de Canejan,2020,89,,
2523470005,Ajuntament de Tremp,1999,5379,,
0816880001,Ajuntament de Pontons,2015,483,,
2523320002,Ajuntament de Torre-serona,2002,347,0,0
1722070005,Ajuntament de Viladrau,2012,1087,,
0804780001,Ajuntament de Cardona,2012,5064,,
2511800000,Ajuntament de Juncosa,2000,629,,
0818310007,Ajuntament de Roda de Ter,2004,5365,,
1717660009,Ajuntament de Sant Mori,2014,177,97,80
0815370005,Ajuntament d'Òrrius,2014,690,353,337
8101730008,Consell Comarcal del Garraf,2002,111816,0,0
1714470005,Ajuntament de Regencós,2019,269,,
2509780001,Ajuntament de Fulleda,2003,113,0,0
4316870005,Ajuntament de Vilanova de Prades,2000,157,,
4390570005,Ajuntament de Salou,2012,26601,,
0815090004,Ajuntament d'Orís,2007,286,142,144
0807130008,Ajuntament de Copons,2015,307,,
8004330008,Diputació de Tarragona,2000,598533,,
7003930008,Entitat Municipal Descentralitzada de Santa Maria de Meià,1990,104,,
1721740003,Ajuntament de Viladamat,2011,458,242,216
0814580001,Ajuntament d'Olèrdola,2006,3084,,
2500300000,Ajuntament d'Agramunt,2004,5212,,
1721420002,Ajuntament de Vilabertran,2002,813,0,0
7006240003,Entitat Municipal Descentralitzada de Picamoixons,2001,413,,
0830670005,Ajuntament de Vilalba Sasserra,2001,467,,
1710240003,Ajuntament de Maçanet de Cabrenys,2014,781,394,387
2525090004,Ajuntament de Vilanova de Meià,2008,405,215,190
2500770005,Ajuntament d'Albatàrrec,2004,1393,,
0829690004,Ajuntament de Vallromanes,2014,2519,1270,1249
0825730008,Ajuntament de Santa Maria de Miralles,1999,89,,
1714500000,Ajuntament de Ribes de Freser,1991,2330,,
0818310007,Ajuntament de Roda de Ter,1994,4875,,
4310550006,Ajuntament de les Piles,2019,212,,
1701230008,Ajuntament d'Avinyonet de Puigventós,2000,618,,
0819440003,Ajuntament de Sant Adrià de Besòs,1993,34503,,
2500830008,Ajuntament d'Albesa,2000,1494,,
2501220002,Ajuntament d'Alcoletge,2010,2816,,
0805000000,Ajuntament de Castellar del Riu,2009,154,,
4306350006,Ajuntament de la Galera,2013,808,414,394
1702740003,Ajuntament de Breda,1995,3354,,
4309180001,Ajuntament de Mont-ral,2020,168,,
4315920002,Ajuntament de Vallfogona de Riucorb,2018,85,51,34
4301670005,Ajuntament de l'Arboç,2006,4802,,
0822270005,Ajuntament de Sant Llorenç d'Hortons,2018,2598,1323,1275
4390180001,Ajuntament de Deltebre,2011,12302,6264,6038
1700840003,Ajuntament d'Anglès,2009,5569,,
2519610007,Ajuntament de Sant Esteve de la Sarga,1996,116,,
0807650006,Ajuntament d'Esparreguera,2018,22045,11153,10892
1701180001,Ajuntament de l'Armentera,2015,907,,
4303500000,Ajuntament de Cabacés,2009,345,,
0809960009,Ajuntament de Guardiola de Berguedà,2016,897,,
4307860009,Ajuntament de Masdenverge,2007,1098,569,529
0828580001,Ajuntament de Torelló,1999,12077,,
2518110007,Ajuntament de Puigverd d'Agramunt,2012,273,,
0812710007,Ajuntament de Monistrol de Montserrat,2021,3178,1637,1541
0805810007,Ajuntament de Castellet i la Gornal,2009,2222,,
1713710007,Ajuntament de Porqueres,2018,4595,2281,2314
7004720002,Entitat Municipal Descentralitzada de Vila i Vall de Castellbò,1996,217,,
2518980001,Ajuntament de Rosselló,2016,3029,,
4314820002,Ajuntament de Tarragona,2004,123584,,
2515810007,Ajuntament del Palau d'Anglesola,2021,2205,1101,1104
1702930008,Ajuntament de Boadella i les Escaules,2005,240,116,124
0890580001,Ajuntament de la Palma de Cervelló,2008,3027,1501,1526
4304190004,Ajuntament de Caseres,2006,311,,
1715010007,Ajuntament de Riudellots de la Selva,2007,1877,967,910
0816350006,Ajuntament de Pineda de Mar,2002,21958,0,0
0815550006,Ajuntament de Palafolls,2008,8368,4233,4135
2520000000,Ajuntament de Sarroca de Lleida,2017,370,201,169
0826710007,Ajuntament de Sentmenat,2001,5820,,
0805000000,Ajuntament de Castellar del Riu,2006,148,,
4310090004,Ajuntament dels Pallaresos,1993,819,,
4317110007,Ajuntament de Vila-seca,2019,22187,,
8101540003,Consell Comarcal de la Cerdanya,2021,19230,9824,9406
2591010007,Ajuntament de Josa i Tuixén,2020,103,,
1712410007,Ajuntament de Pals,1999,1842,,
0823620002,Ajuntament de Sant Quintí de Mediona,2019,2254,,
0813260009,Ajuntament de Montmajor,2001,459,,
0819180001,Ajuntament de Sallent,2008,7061,3428,3633
1700310007,Ajuntament d'Albanyà,2013,164,90,74
0829690004,Ajuntament de Vallromanes,1999,1209,,
1709110007,Ajuntament de Llanars,1995,421,,
7000510007,Entitat Municipal Descentralitzada d'Arestui,2005,16,,
0890240003,Ajuntament de Vilanova del Vallès,1996,1999,,
1708870005,Ajuntament de Lladó,2010,697,,
2524240003,Ajuntament de Verdú,2004,1074,,
1722350006,Ajuntament de Vilajuïga,2016,1155,,
2506370005,Ajuntament de Canejan,2013,102,54,48
0800180001,Ajuntament d'Abrera,2013,12055,6152,5903
2590970005,Ajuntament de la Vansa i Fórnols,1998,171,,
0810690004,Ajuntament de Llinars del Vallès,2017,9749,4856,4893
4314950006,Ajuntament de Tivenys,1996,961,,
0817640003,Ajuntament de Pujalt,2010,205,,
4317630008,Ajuntament de Vimbodí i Poblet,2008,1065,595,470
7002600000,Entitat Municipal Descentralitzada de Gerb,1994,304,,
4304450006,Ajuntament de la Sénia,1998,5029,,
2517710007,Ajuntament de Preixens,1998,518,,
0810750006,Ajuntament de Lliçà d'Amunt,1999,8995,,
2517340003,Ajuntament del Pont de Suert,2014,2318,1172,1146
2508990004,Ajuntament de Farrera,2007,112,66,46
2503060009,Ajuntament del Pont de Bar,2013,176,102,74
0824820002,Ajuntament de Santa Eulàlia de Ronçana,1994,3588,,
1711170005,Ajuntament de Navata,2021,1434,698,736
0830080001,Ajuntament de Viladecavalls,2001,6035,,
8102340003,Consell Comarcal de la Noguera,2010,40130,,
8102520002,Consell Comarcal del Pallars Jussà,1995,12803,,
4315730008,Ajuntament d'Ulldemolins,2010,470,,
4304240003,Ajuntament de Castellvell del Camp,2002,1388,0,0
0827320002,Ajuntament de Subirats,1998,2376,,
2523320002,Ajuntament de Torre-serona,2004,339,,
4301150006,Ajuntament d'Almoster,2006,1241,,
2520940003,Ajuntament de Sort,1996,1718,,
0814960009,Ajuntament d'Olost,2014,1186,593,593
2508270005,Ajuntament d'Espot,2004,364,,
2524580001,Ajuntament de Vilaller,2008,699,405,294
0811920002,Ajuntament de Masquefa,1992,2739,,
4390600000,Ajuntament de l'Ampolla,1992,1593,,
1721420002,Ajuntament de Vilabertran,2006,843,,
4307640003,Ajuntament de Marçà,2014,611,316,295
0822700000,Ajuntament de Sant Martí Sarroca,2015,3092,,
1706940003,Ajuntament de Fontanals de Cerdanya,2006,425,,
0810000000,Ajuntament de Gurb,1992,1686,,
2521080001,Ajuntament de Soses,2005,1635,891,744
0829170005,Ajuntament de Vacarisses,2003,3467,0,0
4303110007,Ajuntament de les Borges del Camp,2021,2104,1077,1027
2525420002,Ajuntament de Vilanova de la Barca,2021,1127,625,502
2503280001,Ajuntament d'Arsèguel,2019,84,,
0803330008,Ajuntament de Caldes de Montbui,2001,12789,,
7003740003,Entitat Municipal Descentralitzada de Sant Joan Fumat,2018,36,15,16
4305550006,Ajuntament de Falset,2015,2867,,
7005110007,Entitat Municipal Descentralitzada de Jesús,2011,3756,,
0821530008,Ajuntament de Sant Hipòlit de Voltregà,2010,3512,,
0813040003,Ajuntament de Montclar,1996,128,,
4311140003,Ajuntament de la Pobla de Montornès,1995,1178,,
0805560009,Ajuntament de Castellcir,2006,575,,
0890190004,Ajuntament de Rupit i Pruit,2006,339,,
2512290004,Ajuntament de Linyola,1994,2379,,
4307330008,Ajuntament de Llorac,2017,93,52,41
0818970005,Ajuntament de Sant Pere Sallavinera,2017,156,86,70
4312860009,Ajuntament de Riudecols,2009,1296,,
0822640003,Ajuntament de Sant Martí de Tous,1990,988,,
2512070005,Ajuntament de Lleida,2009,135919,,
0816350006,Ajuntament de Pineda de Mar,2014,25948,12980,12968
4309600000,Ajuntament de la Morera de Montsant,2004,178,,
1710300000,Ajuntament de Maçanet de la Selva,2013,7202,3675,3527
0823620002,Ajuntament de Sant Quintí de Mediona,2020,2317,,
0809450006,Ajuntament de la Granada,2017,2112,1076,1036
2504630008,Ajuntament de Belianes,2012,564,,
0824390004,Ajuntament de Santa Cecília de Voltregà,2013,179,93,86
0806540003,Ajuntament de Castellví de la Marca,1993,1429,,
8100560009,Consell Comarcal de l'Alta Ribagorça,2017,3827,1969,1858
1700780001,Ajuntament d'Amer,1996,2276,,
0818460009,Ajuntament de Rubí,2017,75568,37444,38124
0813850006,Ajuntament de Moià,2002,4378,0,0
1703400000,Ajuntament de Calonge i Sant Antoni,1998,6226,,
1719460009,Ajuntament de Susqueda,2002,100,0,0
4306660009,Ajuntament dels Garidells,2018,201,97,104
4314820002,Ajuntament de Tarragona,2003,121076,0,0
1716370005,Ajuntament de Sant Gregori,2008,3068,1554,1514
2514100000,Ajuntament de Montoliu de Segarra,2020,187,,
2525090004,Ajuntament de Vilanova de Meià,2013,413,220,193
0809770005,Ajuntament de Gualba,1990,597,,
2519450006,Ajuntament de Sant Ramon,1990,589,,
1710240003,Ajuntament de Maçanet de Cabrenys,2006,700,,
0828610007,Ajuntament de la Torre de Claramunt,1996,2011,,
4390230008,Ajuntament de Sant Jaume d'Enveja,2000,3305,,
0828580001,Ajuntament de Torelló,2002,12454,0,0
2522280001,Ajuntament de Tiurana,2000,23,,
0814610007,Ajuntament d'Olesa de Bonesvalls,2010,1702,,
1716160009,Ajuntament de Sant Feliu de Pallerols,1994,1100,,
