DATA INCENDI,CODI COMARCA,COMARCA,CODI MUNICIPI,TERMEMUNIC,HAARBRADES,HANOARBRAD,HANOFOREST,HAFORESTAL
02/07/2011,10,Baix Empordà,171959,"Tallada d'Empordà, la",0.00,0.70,0.00,0.70
02/07/2011,32,Segarra,251919,Sanaüja,1.12,0.00,6.09,1.12
02/07/2011,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.09,0.00,0.00,0.09
02/07/2011,9,Baix Ebre,431042,"Perelló, el",0.01,0.00,0.00,0.01
03/07/2011,25,Pallars Jussà,250984,Gavet de la Conca,0.05,0.00,0.00,0.05
03/07/2011,37,Terra Alta,430712,Horta de Sant Joan,0.00,0.00,0.00,0.00
04/07/2011,35,Solsonès,251462,Navès,0.00,0.00,0.00,0.00
04/07/2011,16,Conca de Barberà,430290,Blancafort,0.07,0.00,0.00,0.07
04/07/2011,37,Terra Alta,430568,"Fatarella, la",0.08,0.00,0.00,0.08
05/07/2011,30,Ribera d'Ebre,430939,Móra d'Ebre,0.29,0.00,0.00,0.29
06/07/2011,29,Priorat,431573,Ulldemolins,0.00,0.12,0.00,0.12
07/07/2011,10,Baix Empordà,171910,Serra de Daró,0.00,0.15,0.00,0.15
07/07/2011,34,Selva,170335,Caldes de Malavella,0.03,0.00,0.00,0.03
07/07/2011,22,Montsià,430445,"Sénia, la",0.00,0.18,0.00,0.18
08/07/2011,10,Baix Empordà,171175,Palafrugell,0.83,0.00,0.09,0.83
08/07/2011,20,Gironès,170792,Girona,1.77,3.91,0.02,5.68
08/07/2011,41,Vallès Oriental,82107,Sant Feliu de Codines,0.00,0.40,0.00,0.40
08/07/2011,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.00,0.23,0.26,0.23
08/07/2011,6,Anoia,82975,Veciana,0.50,0.80,4.20,1.30
08/07/2011,9,Baix Ebre,431042,"Perelló, el",0.14,0.00,0.00,0.14
10/07/2011,21,Maresme,80403,Canet de Mar,0.00,0.00,0.00,0.00
10/07/2011,8,Baix Camp,430810,Maspujols,0.00,0.03,0.00,0.03
11/07/2011,24,Osona,82251,Sant Martí d'Albars,0.06,0.00,0.00,0.06
11/07/2011,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.40,0.49,0.00,0.89
11/07/2011,22,Montsià,430629,Freginals,0.00,1.42,0.00,1.42
12/07/2011,24,Osona,81496,Olost,0.00,0.00,0.00,0.00
12/07/2011,7,Bages,80121,Avinyó,0.03,0.00,0.00,0.03
12/07/2011,6,Anoia,80253,"Bruc, el",0.00,0.00,0.00,0.00
12/07/2011,6,Anoia,80253,"Bruc, el",0.03,0.00,0.00,0.03
12/07/2011,6,Anoia,80253,"Bruc, el",1.14,0.00,0.00,1.14
12/07/2011,26,Pallars Sobirà,252081,Soriguera,0.00,0.00,0.00,0.00
12/07/2011,23,Noguera,250404,Balaguer,1.30,23.40,12.20,24.70
12/07/2011,37,Terra Alta,431068,"Pinell de Brai, el",0.00,0.00,0.00,0.00
13/07/2011,2,Alt Empordà,172272,Vilamaniscle,0.00,0.20,0.00,0.20
13/07/2011,11,Baix Llobregat,81960,Sant Andreu de la Barca,0.00,0.00,0.00,0.00
13/07/2011,35,Solsonès,250642,Castellar de la Ribera,0.00,0.12,0.00,0.12
13/07/2011,8,Baix Camp,431299,Riudoms,0.00,0.40,0.00,0.40
13/07/2011,29,Priorat,430960,"Morera de Montsant, la",0.01,0.00,0.00,0.01
13/07/2011,18,Garrigues,252249,"Torms, els",0.10,0.00,0.00,0.10
14/07/2011,8,Baix Camp,431299,Riudoms,0.00,0.10,0.00,0.10
14/07/2011,37,Terra Alta,430228,Batea,0.15,0.00,0.00,0.15
15/07/2011,7,Bages,82129,Sant Feliu Sasserra,0.04,0.00,0.00,0.04
15/07/2011,38,Urgell,251575,Ossó de Sió,0.00,0.30,2.70,0.30
15/07/2011,9,Baix Ebre,431554,Tortosa,0.00,0.12,0.00,0.12
16/07/2011,2,Alt Empordà,171788,Sant Pere Pescador,0.00,0.03,0.00,0.03
16/07/2011,10,Baix Empordà,170221,"Bisbal d'Empordà, la",11.10,0.80,4.70,11.90
16/07/2011,41,Vallès Oriental,82567,Santa Maria de Martorelles,0.00,0.00,0.00,0.00
17/07/2011,6,Anoia,81764,Pujalt,0.00,0.04,0.00,0.04
17/07/2011,8,Baix Camp,430923,Mont-roig del Camp,0.00,1.22,0.00,1.22
17/07/2011,18,Garrigues,250735,Cervià de les Garrigues,0.61,0.17,2.56,0.78
18/07/2011,20,Gironès,171557,Salt,0.02,0.63,0.00,0.65
18/07/2011,38,Urgell,251811,Puigverd d'Agramunt,0.00,0.01,0.00,0.01
18/07/2011,23,Noguera,251569,Os de Balaguer,0.00,0.77,0.00,0.77
19/07/2011,1,Alt Camp,431248,"Riba, la",75.81,266.28,9.31,342.09
19/07/2011,8,Baix Camp,431299,Riudoms,0.00,0.50,1.00,0.50
19/07/2011,23,Noguera,250946,Foradada,0.00,0.07,0.00,0.07
19/07/2011,33,Segrià,251207,Lleida,4.60,3.40,22.11,8.00
20/07/2011,10,Baix Empordà,170486,Castell-Platja d'Aro,0.00,0.05,0.00,0.05
21/07/2011,8,Baix Camp,430424,Castellvell del Camp,0.00,0.09,0.00,0.09
21/07/2011,29,Priorat,431140,Porrera,0.00,0.02,0.00,0.02
21/07/2011,18,Garrigues,250735,Cervià de les Garrigues,0.03,0.00,0.00,0.03
23/07/2011,11,Baix Llobregat,82634,Sant Vicenç dels Horts,0.00,0.00,0.00,0.00
23/07/2011,1,Alt Camp,430347,Bràfim,0.00,0.00,0.00,0.00
23/07/2011,38,Urgell,251095,Guimerà,0.66,0.23,2.70,0.89
23/07/2011,37,Terra Alta,430228,Batea,0.44,0.00,0.00,0.44
24/07/2011,20,Gironès,170890,Llagostera,0.00,0.10,0.00,0.10
24/07/2011,34,Selva,171501,Riudellots de la Selva,0.00,0.03,0.00,0.03
24/07/2011,34,Selva,170335,Caldes de Malavella,0.00,0.05,0.00,0.05
24/07/2011,7,Bages,82423,Marganell,0.00,0.00,0.00,0.00
24/07/2011,22,Montsià,431567,Ulldecona,0.00,0.12,0.00,0.12
25/07/2011,22,Montsià,430786,Masdenverge,0.00,0.08,0.00,0.08
26/07/2011,40,Vallès Occidental,82798,Terrassa,0.00,0.01,0.00,0.01
26/07/2011,11,Baix Llobregat,82634,Sant Vicenç dels Horts,0.00,0.03,0.00,0.03
26/07/2011,1,Alt Camp,431325,Rodonyà,0.01,0.00,0.00,0.01
26/07/2011,26,Pallars Sobirà,252081,Soriguera,0.00,0.00,0.00,0.00
27/07/2011,9,Baix Ebre,431021,Paüls,0.08,0.08,0.00,0.16
28/07/2011,7,Bages,81918,Sallent,0.00,0.00,0.00,0.00
28/07/2011,6,Anoia,82508,Santa Margarida de Montbui,0.03,0.00,0.00,0.03
28/07/2011,29,Priorat,431573,Ulldemolins,0.00,0.20,0.00,0.20
28/07/2011,33,Segrià,250169,Alguaire,0.00,2.80,4.00,2.80
28/07/2011,37,Terra Alta,431750,Vilalba dels Arcs,0.25,0.00,0.00,0.25
29/07/2011,37,Terra Alta,430712,Horta de Sant Joan,0.02,0.00,0.00,0.02
30/07/2011,23,Noguera,252496,Vilanova de l'Aguda,0.00,0.10,0.07,0.10
30/07/2011,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.00,0.00,0.00,0.00
01/08/2011,40,Vallès Occidental,82798,Terrassa,0.00,0.00,0.00,0.00
04/08/2011,11,Baix Llobregat,80667,Castellví de Rosanes,0.00,0.00,0.00,0.00
04/08/2011,6,Anoia,81653,"Pobla de Claramunt, la",0.07,0.00,0.00,0.07
06/08/2011,36,Tarragonès,431482,Tarragona,0.00,0.00,0.00,0.00
06/08/2011,37,Terra Alta,430712,Horta de Sant Joan,0.01,0.00,0.00,0.01
07/08/2011,11,Baix Llobregat,83015,Viladecans,0.01,0.00,0.00,0.01
07/08/2011,25,Pallars Jussà,252154,Talarn,0.50,1.15,0.00,1.65
08/08/2011,35,Solsonès,250642,Castellar de la Ribera,0.14,0.00,0.00,0.14
09/08/2011,11,Baix Llobregat,81580,"Papiol, el",0.12,0.00,0.00,0.12
10/08/2011,33,Segrià,251333,Maials,0.00,0.10,1.28,0.10
12/08/2011,2,Alt Empordà,170932,Llers,0.01,0.00,0.00,0.01
12/08/2011,17,Garraf,82704,Sitges,0.01,0.00,0.00,0.01
12/08/2011,17,Garraf,82704,Sitges,0.00,0.00,0.00,0.00
12/08/2011,17,Garraf,82704,Sitges,0.01,0.00,0.00,0.01
13/08/2011,2,Alt Empordà,171432,Rabós,8.00,77.40,8.20,85.40
13/08/2011,30,Ribera d'Ebre,431508,Tivissa,0.15,0.00,0.00,0.15
13/08/2011,37,Terra Alta,430712,Horta de Sant Joan,0.00,0.00,0.00,0.00
14/08/2011,40,Vallès Occidental,82233,Sant Llorenç Savall,0.01,0.00,0.00,0.01
14/08/2011,9,Baix Ebre,431331,Roquetes,0.01,0.00,0.00,0.01
15/08/2011,34,Selva,171030,Maçanet de la Selva,0.00,0.00,0.00,0.00
16/08/2011,34,Selva,172023,Tossa de Mar,0.29,0.00,0.00,0.29
17/08/2011,40,Vallès Occidental,81252,Montcada i Reixac,0.00,0.08,0.00,0.08
18/08/2011,2,Alt Empordà,170926,Llançà,0.00,0.00,0.00,0.00
18/08/2011,34,Selva,172023,Tossa de Mar,0.00,0.02,0.00,0.02
18/08/2011,23,Noguera,250024,Àger,0.00,0.54,0.00,0.54
19/08/2011,10,Baix Empordà,171812,Santa Cristina d'Aro,0.00,0.00,0.00,0.00
20/08/2011,7,Bages,81918,Sallent,0.05,0.00,0.00,0.05
20/08/2011,17,Garraf,82310,Sant Pere de Ribes,0.04,0.00,0.00,0.04
21/08/2011,34,Selva,172023,Tossa de Mar,0.02,0.00,0.00,0.02
21/08/2011,34,Selva,172023,Tossa de Mar,0.02,0.00,0.00,0.02
21/08/2011,21,Maresme,81555,Palafolls,0.00,0.02,0.00,0.02
21/08/2011,41,Vallès Oriental,81069,Llinars del Vallès,0.01,0.00,0.00,0.01
21/08/2011,13,Barcelonès,80193,Barcelona,0.00,0.02,0.00,0.02
21/08/2011,11,Baix Llobregat,80667,Castellví de Rosanes,0.00,0.08,0.00,0.08
21/08/2011,7,Bages,82628,Sant Vicenç de Castellet,0.00,0.30,0.00,0.30
22/08/2011,19,Garrotxa,170195,Besalú,0.08,0.00,0.00,0.08
22/08/2011,40,Vallès Occidental,81252,Montcada i Reixac,0.00,0.04,0.00,0.04
22/08/2011,40,Vallès Occidental,82233,Sant Llorenç Savall,0.00,0.27,0.00,0.27
22/08/2011,11,Baix Llobregat,82634,Sant Vicenç dels Horts,0.00,0.03,0.00,0.03
22/08/2011,6,Anoia,81614,Piera,0.00,0.10,0.00,0.10
22/08/2011,6,Anoia,81022,Igualada,0.00,0.10,0.00,0.10
22/08/2011,4,Alt Urgell,259062,"Valls d'Aguilar, les",0.25,0.00,0.00,0.25
22/08/2011,38,Urgell,252445,Vilagrassa,0.00,0.02,0.00,0.02
22/08/2011,23,Noguera,250352,"Sentiu de Sió, la",0.00,0.09,0.00,0.09
23/08/2011,34,Selva,171019,Massanes,0.05,0.05,0.00,0.10
23/08/2011,11,Baix Llobregat,81580,"Papiol, el",0.00,0.00,0.00,0.00
24/08/2011,10,Baix Empordà,172327,Vilopriu,0.00,0.00,0.00,0.00
24/08/2011,6,Anoia,82508,Santa Margarida de Montbui,0.00,0.05,0.00,0.05
25/08/2011,34,Selva,171019,Massanes,0.02,0.00,0.00,0.02
25/08/2011,1,Alt Camp,431080,"Pla de Santa Maria, el",0.33,0.00,0.00,0.33
25/08/2011,36,Tarragonès,431444,"Secuita, la",0.05,0.07,0.00,0.12
26/08/2011,41,Vallès Oriental,82107,Sant Feliu de Codines,0.00,0.00,0.00,0.00
26/08/2011,26,Pallars Sobirà,252213,Tírvia,0.00,0.00,0.00,0.00
26/08/2011,23,Noguera,250352,"Sentiu de Sió, la",0.00,1.02,0.00,1.02
26/08/2011,33,Segrià,251023,"Granja d'Escarp, la",0.00,7.00,0.70,7.00
26/08/2011,33,Segrià,251023,"Granja d'Escarp, la",0.00,0.01,0.00,0.01
27/08/2011,40,Vallès Occidental,82798,Terrassa,0.00,0.01,0.00,0.01
28/08/2011,10,Baix Empordà,171181,Palamós,0.00,0.03,0.00,0.03
29/08/2011,15,Cerdanya,170242,Bolvir,0.00,1.50,0.00,1.50
29/08/2011,22,Montsià,430445,"Sénia, la",0.00,0.44,0.00,0.44
30/08/2011,10,Baix Empordà,172327,Vilopriu,0.03,0.00,0.00,0.03
30/08/2011,14,Berguedà,80996,Guardiola de Berguedà,0.00,0.00,0.00,0.00
31/08/2011,2,Alt Empordà,171523,Roses,0.00,0.05,0.00,0.05
01/09/2011,2,Alt Empordà,172235,Vilajuïga,0.09,0.00,0.00,0.09
01/09/2011,17,Garraf,82704,Sitges,0.01,0.00,0.00,0.01
01/09/2011,17,Garraf,82704,Sitges,1.10,0.60,0.00,1.70
01/09/2011,6,Anoia,81614,Piera,0.00,0.04,0.00,0.04
02/09/2011,10,Baix Empordà,170486,Castell-Platja d'Aro,0.00,0.00,0.00,0.00
02/09/2011,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.00,0.06,0.00,0.06
02/09/2011,7,Bages,82135,Sant Fruitós de Bages,0.00,0.03,0.00,0.03
02/09/2011,6,Anoia,82861,"Torre de Claramunt, la",0.00,0.00,0.00,0.00
02/09/2011,9,Baix Ebre,439044,"Aldea, l'",0.00,0.32,0.00,0.32
03/09/2011,31,Ripollès,170806,Gombrèn,0.00,0.01,0.00,0.01
03/09/2011,30,Ribera d'Ebre,430607,Flix,0.00,0.04,0.00,0.04
05/09/2011,9,Baix Ebre,431554,Tortosa,0.00,0.06,0.00,0.06
06/09/2011,40,Vallès Occidental,82798,Terrassa,0.00,1.29,0.00,1.29
06/09/2011,12,Baix Penedès,431634,"Vendrell, el",0.00,0.00,0.00,0.00
07/09/2011,1,Alt Camp,430056,Alcover,0.82,1.48,0.00,2.30
07/09/2011,23,Noguera,250349,Artesa de Segre,1.50,0.50,2.50,2.00
07/09/2011,23,Noguera,250352,"Sentiu de Sió, la",0.00,0.09,0.00,0.09
08/09/2011,34,Selva,171931,Sils,0.00,0.01,0.00,0.01
08/09/2011,11,Baix Llobregat,83015,Viladecans,0.00,0.23,0.00,0.23
08/09/2011,12,Baix Penedès,431634,"Vendrell, el",0.22,0.00,0.00,0.22
08/09/2011,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.03,0.00,0.00,0.03
08/09/2011,29,Priorat,431573,Ulldemolins,0.00,0.07,0.00,0.07
09/09/2011,21,Maresme,82140,Vilassar de Dalt,0.00,0.74,0.00,0.74
10/09/2011,10,Baix Empordà,172327,Vilopriu,0.42,0.00,0.00,0.42
10/09/2011,10,Baix Empordà,172327,Vilopriu,0.19,0.00,0.00,0.19
10/09/2011,40,Vallès Occidental,89045,Badia del Vallès,0.00,0.00,0.00,0.00
10/09/2011,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.04,0.00,0.00,0.04
10/09/2011,7,Bages,82135,Sant Fruitós de Bages,0.80,2.70,2.20,3.50
11/09/2011,10,Baix Empordà,170486,Castell-Platja d'Aro,0.02,0.00,0.00,0.02
11/09/2011,24,Osona,81000,Gurb,0.00,0.00,0.00,0.00
12/09/2011,41,Vallès Oriental,81069,Llinars del Vallès,0.00,0.00,0.00,0.00
12/09/2011,3,Alt Penedès,82877,Torrelavit,0.00,0.01,0.00,0.01
13/09/2011,7,Bages,81923,Santpedor,0.18,0.00,0.00,0.18
13/09/2011,7,Bages,81136,Manresa,0.02,0.00,0.00,0.02
14/09/2011,20,Gironès,171735,Sant Martí Vell,0.07,0.00,0.00,0.07
14/09/2011,6,Anoia,83020,Vilanova del Camí,0.00,0.01,0.00,0.01
15/09/2011,10,Baix Empordà,172327,Vilopriu,0.01,0.00,0.00,0.01
15/09/2011,1,Alt Camp,430017,Aiguamúrcia,3.30,4.10,0.50,7.40
15/09/2011,37,Terra Alta,430228,Batea,8.40,0.00,0.00,8.40
16/09/2011,23,Noguera,250349,Artesa de Segre,0.00,0.10,0.42,0.10
17/09/2011,10,Baix Empordà,171812,Santa Cristina d'Aro,0.00,0.00,0.00,0.00
18/09/2011,21,Maresme,82359,Sant Pol de Mar,0.00,0.00,0.00,0.00
20/09/2011,2,Alt Empordà,171984,Torroella de Fluvià,0.00,0.01,0.00,0.01
21/09/2011,40,Vallès Occidental,82384,Sant Quirze del Vallès,0.34,0.00,0.00,0.34
22/09/2011,34,Selva,172023,Tossa de Mar,0.01,0.00,0.00,0.01
22/09/2011,40,Vallès Occidental,82384,Sant Quirze del Vallès,0.00,0.26,0.00,0.26
23/09/2011,34,Selva,171030,Maçanet de la Selva,0.47,0.00,0.00,0.47
25/09/2011,8,Baix Camp,430923,Mont-roig del Camp,0.00,0.44,0.00,0.44
26/09/2011,29,Priorat,431573,Ulldemolins,0.00,0.00,0.00,0.00
27/09/2011,29,Priorat,431573,Ulldemolins,6.85,0.00,0.00,6.85
28/09/2011,10,Baix Empordà,171812,Santa Cristina d'Aro,0.00,0.00,0.00,0.00
28/09/2011,40,Vallès Occidental,82798,Terrassa,0.00,0.10,0.00,0.10
28/09/2011,11,Baix Llobregat,81141,Martorell,0.03,0.00,0.00,0.03
28/09/2011,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.05,0.00,0.00,0.05
29/09/2011,8,Baix Camp,431270,Riudecanyes,0.00,0.10,0.00,0.10
29/09/2011,9,Baix Ebre,431554,Tortosa,0.04,0.00,0.00,0.04
01/10/2011,2,Alt Empordà,171523,Roses,0.00,0.58,0.00,0.58
01/10/2011,2,Alt Empordà,170773,Garriguella,0.00,0.01,0.00,0.01
01/10/2011,10,Baix Empordà,171812,Santa Cristina d'Aro,0.00,0.00,0.00,0.00
01/10/2011,41,Vallès Oriental,81982,Sant Antoni de Vilamajor,0.00,0.00,0.00,0.00
02/10/2011,40,Vallès Occidental,83008,Viladecavalls,0.00,0.04,0.00,0.04
02/10/2011,9,Baix Ebre,431554,Tortosa,0.00,0.04,0.00,0.04
03/10/2011,4,Alt Urgell,250058,Alàs i Cerc,0.00,0.00,0.00,0.00
04/10/2011,40,Vallès Occidental,82671,Sentmenat,0.00,1.11,0.43,1.11
04/10/2011,11,Baix Llobregat,89058,"Palma de Cervelló, la",0.00,0.02,0.00,0.02
04/10/2011,1,Alt Camp,431080,"Pla de Santa Maria, el",0.17,0.00,0.00,0.17
05/10/2011,10,Baix Empordà,172327,Vilopriu,0.02,0.00,0.00,0.02
05/10/2011,2,Alt Empordà,171582,Sant Climent Sescebes,0.00,0.25,0.00,0.25
05/10/2011,34,Selva,172023,Tossa de Mar,0.04,0.00,0.00,0.04
06/10/2011,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.01,0.00,0.00,0.01
07/10/2011,14,Berguedà,80497,Casserres,0.00,0.12,0.00,0.12
09/10/2011,11,Baix Llobregat,83015,Viladecans,0.00,0.40,0.00,0.40
09/10/2011,22,Montsià,431567,Ulldecona,0.77,5.00,7.00,5.77
10/10/2011,40,Vallès Occidental,81252,Montcada i Reixac,0.01,0.00,0.00,0.01
10/10/2011,40,Vallès Occidental,81252,Montcada i Reixac,1.80,1.10,0.00,2.90
10/10/2011,11,Baix Llobregat,80898,Gavà,0.01,0.00,0.00,0.01
12/10/2011,10,Baix Empordà,171978,Torrent,0.01,0.00,0.00,0.01
12/10/2011,21,Maresme,80095,Argentona,0.07,0.00,0.00,0.07
12/10/2011,21,Maresme,80095,Argentona,0.00,0.16,0.00,0.16
12/10/2011,24,Osona,82785,Taradell,0.00,0.21,0.00,0.21
12/10/2011,40,Vallès Occidental,82798,Terrassa,0.00,0.00,0.00,0.00
12/10/2011,17,Garraf,82310,Sant Pere de Ribes,0.00,0.01,0.00,0.01
12/10/2011,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.01,0.00,0.00,0.01
12/10/2011,33,Segrià,250215,Almenar,0.00,0.82,0.00,0.82
13/10/2011,21,Maresme,82845,Tordera,0.05,0.00,0.00,0.05
13/10/2011,13,Barcelonès,82457,Santa Coloma de Gramenet,0.00,0.33,0.00,0.33
13/10/2011,7,Bages,80983,Sant Salvador de Guardiola,0.00,0.00,0.00,0.00
13/10/2011,36,Tarragonès,431482,Tarragona,0.01,0.00,0.00,0.01
13/10/2011,26,Pallars Sobirà,252081,Soriguera,10.70,160.40,0.70,171.10
13/10/2011,37,Terra Alta,430228,Batea,0.65,0.00,0.52,0.65
15/10/2011,29,Priorat,431573,Ulldemolins,0.00,0.02,0.00,0.02
16/10/2011,24,Osona,82652,Sant Vicenç de Torelló,0.00,0.01,0.02,0.01
17/10/2011,21,Maresme,81555,Palafolls,0.00,0.30,0.00,0.30
17/10/2011,21,Maresme,81635,Pineda de Mar,0.00,0.01,0.00,0.01
17/10/2011,16,Conca de Barberà,431303,Rocafort de Queralt,0.00,0.05,0.00,0.05
19/10/2011,2,Alt Empordà,171289,Pau,0.00,0.45,0.00,0.45
19/10/2011,2,Alt Empordà,171582,Sant Climent Sescebes,0.00,0.01,0.00,0.01
19/10/2011,40,Vallès Occidental,82665,Cerdanyola del Vallès,0.01,0.00,0.00,0.01
20/10/2011,15,Cerdanya,172060,Urús,0.01,0.00,0.00,0.01
20/10/2011,3,Alt Penedès,82325,Sant Pere de Riudebitlles,0.00,2.70,0.00,2.70
20/10/2011,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.02,0.00,0.00,0.02
20/10/2011,25,Pallars Jussà,252347,Tremp,0.00,0.60,0.00,0.60
22/10/2011,7,Bages,82628,Sant Vicenç de Castellet,0.00,0.35,0.00,0.35
22/10/2011,29,Priorat,430555,Falset,0.00,0.48,0.00,0.48
23/10/2011,7,Bages,80538,Castellbell i el Vilar,0.20,0.20,0.00,0.40
24/10/2011,2,Alt Empordà,171582,Sant Climent Sescebes,0.00,0.50,0.00,0.50
25/10/2011,2,Alt Empordà,171582,Sant Climent Sescebes,0.00,0.20,0.00,0.20
02/11/2011,2,Alt Empordà,172235,Vilajuïga,0.00,0.05,0.00,0.05
12/11/2011,33,Segrià,250387,Aitona,0.00,0.36,0.00,0.36
01/12/2011,34,Selva,170834,Hostalric,0.00,0.02,0.00,0.02
01/12/2011,16,Conca de Barberà,431726,Vilaverd,0.00,0.00,0.00,0.00
03/12/2011,36,Tarragonès,430430,"Catllar, el",0.00,0.00,0.00,0.00
17/12/2011,40,Vallès Occidental,82606,Santa Perpètua de Mogoda,0.00,0.07,0.03,0.07
27/12/2011,35,Solsonès,251364,"Molsosa, la",0.00,2.35,0.00,2.35
28/12/2011,28,Pla de l'Estany,171371,Porqueres,0.04,0.00,0.00,0.04
29/12/2011,2,Alt Empordà,170427,Capmany,0.00,0.04,0.00,0.04
29/12/2011,31,Ripollès,170391,Camprodon,4.80,0.00,0.00,4.80
29/12/2011,11,Baix Llobregat,83015,Viladecans,0.00,0.15,0.00,0.15
30/12/2011,41,Vallès Oriental,80863,"Franqueses del Vallès, les",0.00,0.03,0.00,0.03
30/12/2011,11,Baix Llobregat,83015,Viladecans,0.00,2.30,0.00,2.30
30/12/2011,6,Anoia,81614,Piera,0.00,0.42,0.00,0.42
30/12/2011,9,Baix Ebre,430069,Aldover,0.00,0.00,0.00,0.00
01/01/2012,41,Vallès Oriental,80333,Caldes de Montbui,0.03,0.00,0.00,0.03
02/01/2012,35,Solsonès,251484,Odèn,0.00,0.10,0.02,0.10
03/01/2012,6,Anoia,81022,Igualada,0.00,0.15,0.00,0.15
04/01/2012,2,Alt Empordà,170314,Cabanelles,0.00,0.00,0.00,0.00
04/01/2012,9,Baix Ebre,431554,Tortosa,0.00,0.00,0.00,0.00
04/01/2012,33,Segrià,259123,Gimenells i el Pla de la Font,0.47,0.00,0.18,0.47
05/01/2012,7,Bages,80538,Castellbell i el Vilar,0.01,0.00,0.00,0.01
06/01/2012,14,Berguedà,80229,Berga,0.00,0.80,0.00,0.80
06/01/2012,22,Montsià,430141,Amposta,0.70,9.30,0.00,10.00
07/01/2012,11,Baix Llobregat,80898,Gavà,0.00,0.70,0.00,0.70
07/01/2012,11,Baix Llobregat,83015,Viladecans,0.00,0.40,0.00,0.40
07/01/2012,38,Urgell,252173,Tàrrega,0.00,0.70,0.00,0.70
07/01/2012,9,Baix Ebre,430081,Alfara de Carles,0.00,0.19,0.00,0.19
08/01/2012,22,Montsià,430445,"Sénia, la",0.00,0.04,0.00,0.04
12/01/2012,15,Cerdanya,170998,Meranges,0.00,0.30,0.20,0.30
14/01/2012,30,Ribera d'Ebre,430653,Garcia,0.76,0.00,0.00,0.76
15/01/2012,2,Alt Empordà,171788,Sant Pere Pescador,0.20,0.00,0.12,0.20
15/01/2012,11,Baix Llobregat,82212,Sant Just Desvern,0.00,0.00,0.00,0.00
16/01/2012,39,Aran,251214,Les,5.80,13.10,0.00,18.90
17/01/2012,11,Baix Llobregat,83015,Viladecans,0.00,0.02,0.00,0.02
17/01/2012,6,Anoia,81614,Piera,0.00,0.01,0.00,0.01
20/01/2012,15,Cerdanya,170694,Fontanals de Cerdanya,0.00,0.15,0.00,0.15
21/01/2012,40,Vallès Occidental,80517,Castellar del Vallès,0.00,0.00,0.00,0.00
21/01/2012,3,Alt Penedès,80850,Font-rubí,0.00,0.04,0.00,0.04
21/01/2012,16,Conca de Barberà,430862,Montblanc,0.00,0.04,0.00,0.04
22/01/2012,25,Pallars Jussà,251155,Isona i Conca Dellà,0.00,0.85,0.00,0.85
23/01/2012,13,Barcelonès,80155,Badalona,0.00,0.02,0.00,0.02
23/01/2012,40,Vallès Occidental,82606,Santa Perpètua de Mogoda,0.00,0.05,0.00,0.05
23/01/2012,16,Conca de Barberà,430862,Montblanc,0.00,0.05,0.30,0.05
24/01/2012,6,Anoia,81629,"Hostalets de Pierola, els",0.04,0.08,0.00,0.12
24/01/2012,25,Pallars Jussà,250019,Abella de la Conca,0.00,4.40,0.00,4.40
25/01/2012,29,Priorat,430496,Cornudella de Montsant,0.05,0.00,0.00,0.05
26/01/2012,23,Noguera,252496,Vilanova de l'Aguda,0.00,0.84,0.00,0.84
27/01/2012,11,Baix Llobregat,82634,Sant Vicenç dels Horts,0.00,0.01,0.00,0.01
27/01/2012,6,Anoia,81614,Piera,0.01,0.00,0.00,0.01
28/01/2012,40,Vallès Occidental,80517,Castellar del Vallès,0.00,0.00,0.00,0.00
29/01/2012,25,Pallars Jussà,251155,Isona i Conca Dellà,0.00,0.80,0.00,0.80
29/01/2012,25,Pallars Jussà,251155,Isona i Conca Dellà,0.00,0.08,0.00,0.08
31/01/2012,41,Vallès Oriental,80961,Granollers,0.00,0.00,0.00,0.00
31/01/2012,25,Pallars Jussà,251155,Isona i Conca Dellà,0.00,0.08,0.00,0.08
31/01/2012,33,Segrià,251898,Rosselló,0.00,0.40,0.00,0.40
31/01/2012,37,Terra Alta,430568,"Fatarella, la",0.88,0.50,0.00,1.38
01/02/2012,25,Pallars Jussà,251155,Isona i Conca Dellà,0.00,0.10,0.00,0.10
01/02/2012,25,Pallars Jussà,251155,Isona i Conca Dellà,0.00,0.00,0.00,0.00
01/02/2012,25,Pallars Jussà,251155,Isona i Conca Dellà,0.20,0.00,0.00,0.20
02/02/2012,25,Pallars Jussà,251155,Isona i Conca Dellà,0.00,0.63,0.00,0.63
03/02/2012,19,Garrotxa,170985,Maià de Montcal,0.00,0.03,0.00,0.03
03/02/2012,25,Pallars Jussà,251155,Isona i Conca Dellà,0.00,4.80,0.00,4.80
04/02/2012,36,Tarragonès,430430,"Catllar, el",0.00,0.04,0.00,0.04
04/02/2012,36,Tarragonès,430430,"Catllar, el",0.00,0.01,0.00,0.01
