Àmbit territorial,Codi territorial,Nom territori,Any,Període,Habitatges,Renda,Tram de preus
Municipi,43054,"Espluga de Francolí, l'",2021,juliol-setembre,4,,> 350 i <= 450 euros/mes
Municipi,08077,Esplugues de Llobregat,2021,juliol-setembre,204,839.49,> 600 euros/mes
Municipi,17064,Espolla,2021,juliol-setembre,2,,<= 350 euros/mes
Municipi,17065,Esponellà,2021,juliol-setembre,4,,> 600 euros/mes
Municipi,08254,"Esquirol, l'",2021,juliol-setembre,7,557.14,> 450 i <= 600 euros/mes
Municipi,08079,"Estany, l'",2021,juliol-setembre,2,,> 350 i <= 450 euros/mes
Municipi,25086,Esterri d'Àneu,2021,juliol-setembre,3,,> 450 i <= 600 euros/mes
Municipi,43055,Falset,2021,juliol-setembre,12,387.50,> 350 i <= 450 euros/mes
Municipi,17005,"Far d'Empordà, el",2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,08134,Figaró-Montmany,2021,juliol-setembre,2,,> 450 i <= 600 euros/mes
Municipi,08080,Fígols,2021,juliol-setembre,1,,> 450 i <= 600 euros/mes
Municipi,17066,Figueres,2021,juliol-setembre,326,487.42,> 450 i <= 600 euros/mes
Municipi,17067,Flaçà,2021,juliol-setembre,4,,> 450 i <= 600 euros/mes
Municipi,43060,Flix,2021,juliol-setembre,1,,> 350 i <= 450 euros/mes
Municipi,08081,Fogars de Montclús,2021,juliol-setembre,3,,> 450 i <= 600 euros/mes
Municipi,08083,Folgueroles,2021,juliol-setembre,4,,> 600 euros/mes
Municipi,08084,Fonollosa,2021,juliol-setembre,2,,> 600 euros/mes
Municipi,17069,Fontanals de Cerdanya,2021,juliol-setembre,5,,> 600 euros/mes
Municipi,17070,Fontanilles,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,17071,Fontcoberta,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,08085,Font-rubí,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,17902,Forallac,2021,juliol-setembre,6,500.00,> 450 i <= 600 euros/mes
Municipi,43061,Forès,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,17073,Fornells de la Selva,2021,juliol-setembre,4,,> 600 euros/mes
Municipi,17074,Fortià,2021,juliol-setembre,5,,> 450 i <= 600 euros/mes
Municipi,08086,"Franqueses del Vallès, les",2021,juliol-setembre,92,645.30,> 600 euros/mes
Municipi,43062,Freginals,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,25096,"Fuliola, la",2021,juliol-setembre,4,,<= 350 euros/mes
Municipi,25097,Fulleda,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,08090,Gaià,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,43064,Gandesa,2021,juliol-setembre,1,,> 350 i <= 450 euros/mes
Municipi,43065,Garcia,2021,juliol-setembre,1,,> 350 i <= 450 euros/mes
Municipi,43066,"Garidells, els",2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,08088,"Garriga, la",2021,juliol-setembre,103,763.85,> 600 euros/mes
Municipi,17075,Garrigàs,2021,juliol-setembre,2,,> 600 euros/mes
Municipi,17077,Garriguella,2021,juliol-setembre,6,560.83,> 450 i <= 600 euros/mes
Municipi,08089,Gavà,2021,juliol-setembre,185,899.75,> 600 euros/mes
Municipi,08091,Gelida,2021,juliol-setembre,50,546.20,> 450 i <= 600 euros/mes
Municipi,17078,Ger,2021,juliol-setembre,1,,> 450 i <= 600 euros/mes
Municipi,43067,Ginestar,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,17079,Girona,2021,juliol-setembre,1044,639.97,> 600 euros/mes
Municipi,08092,Gironella,2021,juliol-setembre,22,394.09,> 350 i <= 450 euros/mes
Municipi,25099,Golmés,2021,juliol-setembre,3,,> 450 i <= 600 euros/mes
Municipi,25100,Gósol,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,08094,"Granada, la",2021,juliol-setembre,6,519.68,> 450 i <= 600 euros/mes
Municipi,25101,"Granadella, la",2021,juliol-setembre,2,,<= 350 euros/mes
Municipi,08095,Granera,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,08096,Granollers,2021,juliol-setembre,409,677.46,> 600 euros/mes
Municipi,25103,Granyanella,2021,juliol-setembre,1,,> 450 i <= 600 euros/mes
Municipi,25104,Granyena de Segarra,2021,juliol-setembre,1,,> 450 i <= 600 euros/mes
Municipi,08097,Gualba,2021,juliol-setembre,3,,> 350 i <= 450 euros/mes
Municipi,17081,Gualta,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,08099,Guardiola de Berguedà,2021,juliol-setembre,1,,> 450 i <= 600 euros/mes
Municipi,17082,Guils de Cerdanya,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,25110,Guissona,2021,juliol-setembre,35,374.54,> 350 i <= 450 euros/mes
Municipi,08100,Gurb,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,43071,Horta de Sant Joan,2021,juliol-setembre,5,,> 450 i <= 600 euros/mes
Municipi,08101,"Hospitalet de Llobregat, l'",2021,juliol-setembre,1450,711.91,> 600 euros/mes
Municipi,08162,"Hostalets de Pierola, els",2021,juliol-setembre,13,672.85,> 600 euros/mes
Municipi,17083,Hostalric,2021,juliol-setembre,21,552.62,> 450 i <= 600 euros/mes
Municipi,08102,Igualada,2021,juliol-setembre,219,477.90,> 450 i <= 600 euros/mes
Municipi,25115,Isona i Conca Dellà,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,25113,Ivars d'Urgell,2021,juliol-setembre,3,,> 350 i <= 450 euros/mes
Municipi,17085,Jafre,2021,juliol-setembre,1,,> 450 i <= 600 euros/mes
Municipi,17086,"Jonquera, la",2021,juliol-setembre,24,466.46,> 450 i <= 600 euros/mes
Municipi,08103,Jorba,2021,juliol-setembre,2,,> 450 i <= 600 euros/mes
Municipi,17087,Juià,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,25119,Juneda,2021,juliol-setembre,4,,<= 350 euros/mes
Municipi,25121,Les,2021,juliol-setembre,1,,> 450 i <= 600 euros/mes
Municipi,25122,Linyola,2021,juliol-setembre,11,402.73,> 350 i <= 450 euros/mes
Municipi,08104,"Llacuna, la",2021,juliol-setembre,4,,> 450 i <= 600 euros/mes
Municipi,17088,Lladó,2021,juliol-setembre,3,,> 450 i <= 600 euros/mes
Municipi,08105,"Llagosta, la",2021,juliol-setembre,44,615.12,> 600 euros/mes
Municipi,17089,Llagostera,2021,juliol-setembre,47,498.74,> 450 i <= 600 euros/mes
Municipi,17092,Llançà,2021,juliol-setembre,25,575.60,> 450 i <= 600 euros/mes
Municipi,25120,Lleida,2021,juliol-setembre,720,501.09,> 450 i <= 600 euros/mes
Municipi,17093,Llers,2021,juliol-setembre,3,,> 450 i <= 600 euros/mes
Municipi,08107,Lliçà d'Amunt,2021,juliol-setembre,20,884.10,> 600 euros/mes
Municipi,08108,Lliçà de Vall,2021,juliol-setembre,6,813.33,> 600 euros/mes
Municipi,08106,Llinars del Vallès,2021,juliol-setembre,59,629.81,> 600 euros/mes
Municipi,17094,Llívia,2021,juliol-setembre,9,542.22,> 450 i <= 600 euros/mes
Municipi,43073,Llorac,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,43074,Llorenç del Penedès,2021,juliol-setembre,7,846.43,> 600 euros/mes
Municipi,17095,Lloret de Mar,2021,juliol-setembre,120,528.06,> 450 i <= 600 euros/mes
Municipi,08109,Lluçà,2021,juliol-setembre,1,,> 350 i <= 450 euros/mes
Municipi,17102,Maçanet de Cabrenys,2021,juliol-setembre,4,,> 350 i <= 450 euros/mes
Municipi,17103,Maçanet de la Selva,2021,juliol-setembre,23,569.58,> 450 i <= 600 euros/mes
Municipi,25130,Maldà,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,08110,Malgrat de Mar,2021,juliol-setembre,64,576.18,> 450 i <= 600 euros/mes
Municipi,08111,Malla,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,08112,Manlleu,2021,juliol-setembre,70,433.35,> 350 i <= 450 euros/mes
Municipi,08113,Manresa,2021,juliol-setembre,478,465.44,> 450 i <= 600 euros/mes
Municipi,08242,Marganell,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,08114,Martorell,2021,juliol-setembre,91,595.21,> 450 i <= 600 euros/mes
Municipi,08115,Martorelles,2021,juliol-setembre,11,655.45,> 600 euros/mes
Municipi,43077,Mas de Barberans,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,17100,Masarac,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,43078,Masdenverge,2021,juliol-setembre,2,,<= 350 euros/mes
Municipi,08116,"Masies de Roda, les",2021,juliol-setembre,1,,> 350 i <= 450 euros/mes
Municipi,08117,"Masies de Voltregà, les",2021,juliol-setembre,2,,> 450 i <= 600 euros/mes
Municipi,43079,Masllorenç,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,08118,"Masnou, el",2021,juliol-setembre,136,787.35,> 600 euros/mes
Municipi,43081,Maspujols,2021,juliol-setembre,2,,<= 350 euros/mes
Municipi,08119,Masquefa,2021,juliol-setembre,26,697.50,> 600 euros/mes
Municipi,43082,"Masroig, el",2021,juliol-setembre,3,,<= 350 euros/mes
Municipi,17101,Massanes,2021,juliol-setembre,2,,> 450 i <= 600 euros/mes
Municipi,08120,Matadepera,2021,juliol-setembre,32,906.63,> 600 euros/mes
Municipi,08121,Mataró,2021,juliol-setembre,669,642.14,> 600 euros/mes
Municipi,08122,Mediona,2021,juliol-setembre,5,,> 350 i <= 450 euros/mes
Municipi,25134,Menàrguens,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,43084,Miravet,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,08138,Moià,2021,juliol-setembre,43,522.58,> 450 i <= 600 euros/mes
Municipi,08123,Molins de Rei,2021,juliol-setembre,95,745.59,> 600 euros/mes
Municipi,25137,Mollerussa,2021,juliol-setembre,95,410.89,> 350 i <= 450 euros/mes
Municipi,17106,Mollet de Peralada,2021,juliol-setembre,2,,> 450 i <= 600 euros/mes
Municipi,08124,Mollet del Vallès,2021,juliol-setembre,174,632.70,> 600 euros/mes
Municipi,08128,Monistrol de Calders,2021,juliol-setembre,1,,> 450 i <= 600 euros/mes
Municipi,08127,Monistrol de Montserrat,2021,juliol-setembre,20,446.32,> 350 i <= 450 euros/mes
Municipi,17109,Montagut i Oix,2021,juliol-setembre,2,,> 600 euros/mes
Municipi,43086,Montblanc,2021,juliol-setembre,24,424.45,> 350 i <= 450 euros/mes
Municipi,43088,Montbrió del Camp,2021,juliol-setembre,11,476.36,> 450 i <= 600 euros/mes
Municipi,08125,Montcada i Reixac,2021,juliol-setembre,93,666.53,> 600 euros/mes
Municipi,08130,Montclar,2021,juliol-setembre,1,,> 450 i <= 600 euros/mes
Municipi,25139,Montellà i Martinet,2021,juliol-setembre,5,,> 450 i <= 600 euros/mes
Municipi,08131,Montesquiu,2021,juliol-setembre,9,440.56,> 350 i <= 450 euros/mes
Municipi,25140,Montferrer i Castellbò,2021,juliol-setembre,4,,> 350 i <= 450 euros/mes
Municipi,25138,Montgai,2021,juliol-setembre,1,,> 450 i <= 600 euros/mes
Municipi,08126,Montgat,2021,juliol-setembre,69,756.98,> 600 euros/mes
Municipi,08132,Montmajor,2021,juliol-setembre,3,,> 450 i <= 600 euros/mes
Municipi,08133,Montmaneu,2021,juliol-setembre,2,,> 350 i <= 450 euros/mes
Municipi,43090,"Montmell, el",2021,juliol-setembre,1,,> 600 euros/mes
Municipi,08135,Montmeló,2021,juliol-setembre,34,627.36,> 600 euros/mes
Municipi,08136,Montornès del Vallès,2021,juliol-setembre,40,672.41,> 600 euros/mes
Municipi,17110,Mont-ras,2021,juliol-setembre,1,,> 450 i <= 600 euros/mes
Municipi,43092,Mont-roig del Camp,2021,juliol-setembre,35,532.00,> 450 i <= 600 euros/mes
Municipi,08137,Montseny,2021,juliol-setembre,2,,> 350 i <= 450 euros/mes
Municipi,43093,Móra d'Ebre,2021,juliol-setembre,20,365.75,> 350 i <= 450 euros/mes
Municipi,43094,Móra la Nova,2021,juliol-setembre,9,318.33,<= 350 euros/mes
Municipi,43095,"Morell, el",2021,juliol-setembre,16,464.69,> 450 i <= 600 euros/mes
Municipi,08129,Muntanyola,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,25025,Naut Aran,2021,juliol-setembre,6,570.83,> 450 i <= 600 euros/mes
Municipi,08140,Navarcles,2021,juliol-setembre,22,479.68,> 450 i <= 600 euros/mes
Municipi,08141,Navàs,2021,juliol-setembre,24,400.84,> 350 i <= 450 euros/mes
Municipi,17111,Navata,2021,juliol-setembre,7,771.43,> 600 euros/mes
Municipi,25146,Navès,2021,juliol-setembre,1,,> 450 i <= 600 euros/mes
Municipi,43097,"Nou de Gaià, la",2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,43098,Nulles,2021,juliol-setembre,1,,> 350 i <= 450 euros/mes
Municipi,08143,Òdena,2021,juliol-setembre,11,447.27,> 350 i <= 450 euros/mes
Municipi,17112,Ogassa,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,08145,Olèrdola,2021,juliol-setembre,3,,> 600 euros/mes
Municipi,08147,Olesa de Montserrat,2021,juliol-setembre,92,551.89,> 450 i <= 600 euros/mes
Municipi,25149,Oliana,2021,juliol-setembre,5,,<= 350 euros/mes
Municipi,25151,Olius,2021,juliol-setembre,3,,> 600 euros/mes
Municipi,08148,Olivella,2021,juliol-setembre,5,,> 600 euros/mes
Municipi,08149,Olost,2021,juliol-setembre,5,,> 350 i <= 450 euros/mes
Municipi,17114,Olot,2021,juliol-setembre,185,461.77,> 450 i <= 600 euros/mes
Municipi,08144,Olvan,2021,juliol-setembre,4,,> 350 i <= 450 euros/mes
Municipi,17115,Ordis,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,25155,Organyà,2021,juliol-setembre,2,,> 350 i <= 450 euros/mes
Municipi,08150,Orís,2021,juliol-setembre,1,,> 450 i <= 600 euros/mes
Municipi,08151,Oristà,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,08153,Òrrius,2021,juliol-setembre,4,,> 600 euros/mes
Municipi,25156,Os de Balaguer,2021,juliol-setembre,1,,> 350 i <= 450 euros/mes
Municipi,17116,Osor,2021,juliol-setembre,4,,> 450 i <= 600 euros/mes
Municipi,08155,Palafolls,2021,juliol-setembre,23,518.79,> 450 i <= 600 euros/mes
Municipi,17117,Palafrugell,2021,juliol-setembre,75,483.21,> 450 i <= 600 euros/mes
Municipi,17118,Palamós,2021,juliol-setembre,55,557.55,> 450 i <= 600 euros/mes
Municipi,25158,"Palau d'Anglesola, el",2021,juliol-setembre,2,,> 350 i <= 450 euros/mes
Municipi,17120,Palau-saverdera,2021,juliol-setembre,1,,> 450 i <= 600 euros/mes
Municipi,08156,Palau-solità i Plegamans,2021,juliol-setembre,39,802.87,> 600 euros/mes
Municipi,43100,"Pallaresos, els",2021,juliol-setembre,5,,> 600 euros/mes
Municipi,08157,Pallejà,2021,juliol-setembre,22,783.76,> 600 euros/mes
Municipi,08905,"Palma de Cervelló, la",2021,juliol-setembre,21,706.43,> 600 euros/mes
Municipi,17124,Pals,2021,juliol-setembre,6,778.33,> 600 euros/mes
Municipi,08158,"Papiol, el",2021,juliol-setembre,20,617.75,> 600 euros/mes
Municipi,08159,Parets del Vallès,2021,juliol-setembre,62,713.61,> 600 euros/mes
Municipi,17126,Parlavà,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,17128,Pau,2021,juliol-setembre,3,,> 600 euros/mes
Municipi,43102,Paüls,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,17130,"Pera, la",2021,juliol-setembre,1,,> 600 euros/mes
Municipi,43103,Perafort,2021,juliol-setembre,2,,> 450 i <= 600 euros/mes
Municipi,17132,Peralada,2021,juliol-setembre,16,676.56,> 600 euros/mes
Municipi,43104,"Perelló, el",2021,juliol-setembre,4,,<= 350 euros/mes
Municipi,08161,Piera,2021,juliol-setembre,59,586.68,> 450 i <= 600 euros/mes
Municipi,08163,Pineda de Mar,2021,juliol-setembre,131,566.89,> 450 i <= 600 euros/mes
Municipi,25167,Pinós,2021,juliol-setembre,2,,> 350 i <= 450 euros/mes
Municipi,43108,"Pla de Santa Maria, el",2021,juliol-setembre,6,391.65,> 350 i <= 450 euros/mes
Municipi,08164,"Pla del Penedès, el",2021,juliol-setembre,8,453.07,> 450 i <= 600 euros/mes
Municipi,17133,"Planes d'Hostoles, les",2021,juliol-setembre,3,,> 450 i <= 600 euros/mes
Municipi,08165,"Pobla de Claramunt, la",2021,juliol-setembre,8,463.75,> 450 i <= 600 euros/mes
Municipi,08166,"Pobla de Lillet, la",2021,juliol-setembre,4,,> 350 i <= 450 euros/mes
Municipi,43109,"Pobla de Mafumet, la",2021,juliol-setembre,29,468.79,> 450 i <= 600 euros/mes
Municipi,43111,"Pobla de Montornès, la",2021,juliol-setembre,10,562.50,> 450 i <= 600 euros/mes
Municipi,25171,"Pobla de Segur, la",2021,juliol-setembre,19,323.95,<= 350 euros/mes
Municipi,08167,Polinyà,2021,juliol-setembre,27,666.43,> 600 euros/mes
Municipi,43113,"Pont d'Armentera, el",2021,juliol-setembre,3,,> 350 i <= 450 euros/mes
Municipi,17135,Pont de Molins,2021,juliol-setembre,3,,> 600 euros/mes
Municipi,25173,"Pont de Suert, el",2021,juliol-setembre,9,392.22,> 350 i <= 450 euros/mes
Municipi,08182,"Pont de Vilomara i Rocafort, el",2021,juliol-setembre,13,374.67,> 350 i <= 450 euros/mes
Municipi,08168,Pontons,2021,juliol-setembre,2,,> 600 euros/mes
Municipi,17136,Pontós,2021,juliol-setembre,2,,> 600 euros/mes
Municipi,25172,Ponts,2021,juliol-setembre,5,,<= 350 euros/mes
Municipi,17137,Porqueres,2021,juliol-setembre,8,553.75,> 450 i <= 600 euros/mes
Municipi,43114,Porrera,2021,juliol-setembre,2,,<= 350 euros/mes
Municipi,17140,"Port de la Selva, el",2021,juliol-setembre,3,,> 600 euros/mes
Municipi,17138,Portbou,2021,juliol-setembre,5,,> 350 i <= 450 euros/mes
Municipi,43115,Pradell de la Teixeta,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,43117,Prat de Comte,2021,juliol-setembre,1,,> 450 i <= 600 euros/mes
Municipi,08169,"Prat de Llobregat, el",2021,juliol-setembre,202,738.62,> 600 euros/mes
Municipi,43118,Pratdip,2021,juliol-setembre,1,,> 450 i <= 600 euros/mes
Municipi,08171,Prats de Lluçanès,2021,juliol-setembre,4,,<= 350 euros/mes
Municipi,08170,"Prats de Rei, els",2021,juliol-setembre,2,,<= 350 euros/mes
Municipi,25175,Prats i Sansor,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,25176,Preixana,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,25177,Preixens,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,08230,Premià de Dalt,2021,juliol-setembre,32,1225.78,> 600 euros/mes
Municipi,08172,Premià de Mar,2021,juliol-setembre,115,720.83,> 600 euros/mes
Municipi,17141,Puigcerdà,2021,juliol-setembre,57,560.95,> 450 i <= 600 euros/mes
Municipi,08174,Puigdàlber,2021,juliol-setembre,3,,> 600 euros/mes
Municipi,43119,Puigpelat,2021,juliol-setembre,5,,> 450 i <= 600 euros/mes
Municipi,08175,Puig-reig,2021,juliol-setembre,22,412.55,> 350 i <= 450 euros/mes
Municipi,25182,Puigverd de Lleida,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,17142,Quart,2021,juliol-setembre,11,546.18,> 450 i <= 600 euros/mes
Municipi,43120,Querol,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,08178,Rajadell,2021,juliol-setembre,2,,> 450 i <= 600 euros/mes
Municipi,43121,Rasquera,2021,juliol-setembre,3,,<= 350 euros/mes
Municipi,17144,Regencós,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,08179,Rellinars,2021,juliol-setembre,1,,> 350 i <= 450 euros/mes
Municipi,43123,Reus,2021,juliol-setembre,719,474.78,> 450 i <= 600 euros/mes
Municipi,25183,Rialp,2021,juliol-setembre,5,,<= 350 euros/mes
Municipi,43124,"Riba, la",2021,juliol-setembre,3,,<= 350 euros/mes
Municipi,43125,Riba-roja d'Ebre,2021,juliol-setembre,5,,> 350 i <= 450 euros/mes
Municipi,25905,Ribera d'Ondara,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,25185,Ribera d'Urgellet,2021,juliol-setembre,4,,> 450 i <= 600 euros/mes
Municipi,17145,Ribes de Freser,2021,juliol-setembre,10,420.20,> 350 i <= 450 euros/mes
Municipi,17146,Riells i Viabrea,2021,juliol-setembre,7,824.14,> 600 euros/mes
Municipi,43126,"Riera de Gaià, la",2021,juliol-setembre,3,,> 450 i <= 600 euros/mes
Municipi,17147,Ripoll,2021,juliol-setembre,77,397.30,> 350 i <= 450 euros/mes
Municipi,08180,Ripollet,2021,juliol-setembre,135,635.27,> 600 euros/mes
Municipi,25913,Riu de Cerdanya,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,17148,Riudarenes,2021,juliol-setembre,8,496.88,> 450 i <= 600 euros/mes
Municipi,43127,Riudecanyes,2021,juliol-setembre,3,,> 350 i <= 450 euros/mes
Municipi,43128,Riudecols,2021,juliol-setembre,4,,> 350 i <= 450 euros/mes
Municipi,17150,Riudellots de la Selva,2021,juliol-setembre,5,,> 600 euros/mes
Municipi,43129,Riudoms,2021,juliol-setembre,25,453.10,> 450 i <= 600 euros/mes
Municipi,17151,Riumors,2021,juliol-setembre,2,,> 450 i <= 600 euros/mes
Municipi,08181,"Roca del Vallès, la",2021,juliol-setembre,22,772.05,> 600 euros/mes
Municipi,43130,Rocafort de Queralt,2021,juliol-setembre,2,,> 350 i <= 450 euros/mes
Municipi,43131,Roda de Berà,2021,juliol-setembre,36,495.76,> 450 i <= 600 euros/mes
Municipi,08183,Roda de Ter,2021,juliol-setembre,27,495.85,> 450 i <= 600 euros/mes
Municipi,43133,Roquetes,2021,juliol-setembre,42,347.24,<= 350 euros/mes
Municipi,17152,Roses,2021,juliol-setembre,82,510.98,> 450 i <= 600 euros/mes
Municipi,25189,Rosselló,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,43134,"Rourell, el",2021,juliol-setembre,2,,<= 350 euros/mes
Municipi,08184,Rubí,2021,juliol-setembre,303,652.26,> 600 euros/mes
Municipi,08185,Rubió,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,08187,Sabadell,2021,juliol-setembre,945,680.53,> 600 euros/mes
Municipi,08191,Sallent,2021,juliol-setembre,11,373.61,> 350 i <= 450 euros/mes
Municipi,43135,Salomó,2021,juliol-setembre,2,,> 450 i <= 600 euros/mes
Municipi,43905,Salou,2021,juliol-setembre,143,524.02,> 450 i <= 600 euros/mes
Municipi,17155,Salt,2021,juliol-setembre,112,469.30,> 450 i <= 600 euros/mes
Municipi,25191,Sanaüja,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,08194,Sant Adrià de Besòs,2021,juliol-setembre,93,747.47,> 600 euros/mes
Municipi,08196,Sant Andreu de la Barca,2021,juliol-setembre,81,649.95,> 600 euros/mes
Municipi,08197,Sant Andreu de Llavaneres,2021,juliol-setembre,53,921.60,> 600 euros/mes
Municipi,08198,Sant Antoni de Vilamajor,2021,juliol-setembre,28,757.14,> 600 euros/mes
Municipi,08199,Sant Bartomeu del Grau,2021,juliol-setembre,1,,> 600 euros/mes
Municipi,08200,Sant Boi de Llobregat,2021,juliol-setembre,238,709.59,> 600 euros/mes
Municipi,08201,Sant Boi de Lluçanès,2021,juliol-setembre,1,,<= 350 euros/mes
Municipi,43136,"Ràpita, la",2021,juliol-setembre,54,402.33,> 350 i <= 450 euros/mes
Municipi,08203,Sant Cebrià de Vallalta,2021,juliol-setembre,7,686.86,> 600 euros/mes
Municipi,08202,Sant Celoni,2021,juliol-setembre,91,606.37,> 600 euros/mes
Municipi,08204,Sant Climent de Llobregat,2021,juliol-setembre,22,801.36,> 600 euros/mes
Municipi,17158,Sant Climent Sescebes,2021,juliol-setembre,5,,> 600 euros/mes
Municipi,08205,Sant Cugat del Vallès,2021,juliol-setembre,573,1222.32,> 600 euros/mes
Municipi,25196,Sant Esteve de la Sarga,2021,juliol-setembre,1,,> 450 i <= 600 euros/mes
